method,final_l2_vs_cn,max_l2_vs_cn,final_conservation_error,max_conservation_error,min_c,max_tv_ratio,max_overshoot_rel,max_negative_depth_rel,first_mass_error_time,first_tv_growth_time,first_negative_time,first_overshoot_time,first_l2_error_time,unstable_time,unstable_trigger
CN,0.0,0.0,0.0009999847675239482,0.0009999848433222352,3.7266531720786777e-06,1.0,0.0,0.0,,,,,,,
PINN Vanilla,0.05769697257621708,0.05769697257621708,0.22993832602089612,0.22993832602089612,-0.0013924390077590942,1.0015507920666344,0.00024366378784179688,0.0013924390077590942,0.2,,0.0,,,0.0,negative
PINN Conservative,0.0014352436720603645,0.0416179603035311,0.0015564600240751253,0.01170805819249357,-0.0004342198371887207,1.0001894763815382,0.0,0.0004342198371887207,0.4,,,,,0.4,mass
