stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,36.950687408447266,0.3296482563018799,0.3314836919307709,0.021721957251429558,0.06493017822504044
adam,100,2.458527088165283,0.019796578213572502,0.031334638595581055,0.02254541963338852,0.01429776381701231
adam,200,0.3094577491283417,0.0009298582444898784,0.006710115820169449,0.12015844136476517,0.0029212324880063534
adam,300,0.16010838747024536,0.0003045762423425913,0.0018506794003769755,0.10377770662307739,0.0007366277277469635
adam,400,0.11315575987100601,0.00013492901052813977,0.0006183133227750659,0.09105487167835236,0.00024248610134236515
adam,500,0.09389646351337433,8.91827221494168e-05,0.0005055192159488797,0.07851453870534897,0.0001408455427736044
adam,600,0.0819472223520279,7.095741602825001e-05,0.0005408536526374519,0.06833696365356445,0.00011059799726353958
adam,700,0.0732644572854042,6.189264968270436e-05,0.0005259147146716714,0.060923997312784195,8.920516847865656e-05
adam,800,0.06657122820615768,5.6870776461437345e-05,0.0004684888117481023,0.05546538531780243,7.33874985598959e-05
adam,900,0.06132422760128975,5.3416151786223054e-05,0.00040533440187573433,0.051291387528181076,6.378807302098721e-05
adam,1000,0.05705779045820236,5.0293052481720224e-05,0.00035348121309652925,0.04790797457098961,5.8569799875840545e-05
adam,1100,0.05335136875510216,4.691987851401791e-05,0.0003147834213450551,0.044953152537345886,5.583947495324537e-05
adam,1200,0.04994970187544823,4.3219421058893204e-05,0.00028713420033454895,0.04220744967460632,5.4896830988582224e-05
adam,1300,0.047406155616045,4.582704059430398e-05,0.0002761077194008976,0.03941512480378151,6.472506356658414e-05
adam,1400,0.043165091425180435,3.509586531436071e-05,0.00024943496100604534,0.036606647074222565,5.545081876334734e-05
adam,1500,0.04057049751281738,4.101133890799247e-05,0.0002463896234985441,0.03353521600365639,4.702519436250441e-05
adam,1600,0.03552721068263054,2.716818380577024e-05,0.00019347862689755857,0.030297329649329185,5.782755761174485e-05
adam,1700,0.03575839474797249,6.716977804899216e-05,0.00018549298692960292,0.026791026815772057,3.9545735489809886e-05
adam,1800,0.02648932859301567,2.065812805085443e-05,6.58749631838873e-05,0.023184703662991524,5.800628787255846e-05
adam,1900,0.023080317303538322,1.742629501677584e-05,4.948487185174599e-05,0.02019728720188141,6.455513357650489e-05
adam,2000,0.020957138389348984,1.443252131139161e-05,5.834659532411024e-05,0.01827283203601837,6.575888255611062e-05
adam,2100,0.019524166360497475,1.1798228115367237e-05,6.833504448877648e-05,0.017067771404981613,5.932201383984648e-05
adam,2200,0.044403545558452606,0.00023151493223849684,0.00036765774711966515,0.01595952734351158,0.0001615948131075129
adam,2300,0.01752668246626854,8.46641978569096e-06,8.077987877186388e-05,0.015360360033810139,5.1188169891247526e-05
adam,2400,0.016734860837459564,7.4124041020695586e-06,8.386000263271853e-05,0.014659121632575989,4.95900385431014e-05
adam,2500,0.021768881008028984,5.581352161243558e-05,0.00013626115105580539,0.013926705345511436,8.982115832623094e-05
adam,2600,0.015355989336967468,6.17633986621513e-06,8.474733476759866e-05,0.013414431363344193,4.76450368296355e-05
adam,2700,0.014704776927828789,5.688610599463573e-06,8.247117511928082e-05,0.012854987755417824,4.562154208542779e-05
adam,2800,0.0854719802737236,0.0006309584714472294,0.0009242550586350262,0.012462351471185684,6.71228626742959e-05
adam,2900,0.013444110751152039,5.0261037358723115e-06,7.44969947845675e-05,0.01179555058479309,4.0098035242408514e-05
adam,3000,0.01282417681068182,4.653947144106496e-06,6.900418520672247e-05,0.011303172446787357,3.6556757549988106e-05
adam,3100,0.013809824362397194,1.887355938379187e-05,8.7812622950878e-05,0.010836878791451454,2.0746334485011175e-05
adam,3200,0.011642434634268284,4.148203061049571e-06,5.770065399701707e-05,0.01036794576793909,2.8266191293369047e-05
adam,3300,0.011085214093327522,3.7489680835278705e-06,5.1318827900104225e-05,0.00994371809065342,2.5341072614537552e-05
adam,3400,0.010558545589447021,3.422744157433044e-06,4.5369717554422095e-05,0.009535321034491062,2.2725285816704854e-05
adam,3500,0.010137747973203659,3.3644623727013823e-06,4.0506914956495166e-05,0.009179012849926949,2.1721980374422856e-05
adam,3600,0.00970230158418417,2.8968929655093234e-06,3.6417157389223576e-05,0.008861950598657131,1.8648959667189047e-05
adam,3700,0.009333674795925617,2.6134530344279483e-06,3.276198549428955e-05,0.008566015399992466,1.786942084436305e-05
adam,3800,0.00909029133617878,2.7359412797522964e-06,3.007615487149451e-05,0.00831592082977295,2.00014346773969e-05
adam,3900,0.008783422410488129,2.1913797354500275e-06,2.8207241484778933e-05,0.008103388361632824,1.7882344764075242e-05
adam,4000,0.008549658581614494,1.974590759346029e-06,2.6530933610047214e-05,0.007905075326561928,1.81814993993612e-05
adam,4100,0.008578742854297161,4.048390565003501e-06,3.0000512197148055e-05,0.007731336634606123,1.4256217582442332e-05
adam,4200,0.008205232210457325,1.6819104757814785e-06,2.483542266418226e-05,0.007595275528728962,1.9341121515026316e-05
adam,4300,0.008048447780311108,1.5294755257855286e-06,2.4168452000594698e-05,0.007460134103894234,1.9368118955753744e-05
adam,4400,0.007904630154371262,1.3982038353788084e-06,2.3605853129993193e-05,0.0073327794671058655,1.9597175196395256e-05
adam,4500,0.007892959751188755,2.2538295070262393e-06,2.5739769625943154e-05,0.007236170582473278,1.7400838260073215e-05
adam,4600,0.007687903009355068,1.2086220522178337e-06,2.323838634765707e-05,0.007134460844099522,2.0019633666379377e-05
adam,4700,0.00760912150144577,1.4844114275547327e-06,2.3496580979553983e-05,0.007037739269435406,1.8797547454596497e-05
