stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,46.80967330932617,0.3296482563018799,1.3195470571517944,7.46967998566106e-05,0.06493017822504044
adam,100,2.6101245880126953,0.02539585530757904,0.005784826818853617,0.011356597766280174,0.0001334135449724272
adam,200,0.29679596424102783,0.0017059333622455597,0.0018514996627345681,0.10629317164421082,0.0001394456485286355
adam,300,0.14872178435325623,0.0005034436471760273,0.0005082882125861943,0.0930798202753067,2.1472749722306617e-05
adam,400,0.09652037918567657,0.00017915300850290805,0.0003548774984665215,0.0749012902379036,1.5501696907449514e-05
adam,500,0.07716488093137741,0.00010157572251046076,0.0002655965508893132,0.06421464681625366,1.3669691725226585e-05
adam,600,0.0666458010673523,7.566319982288405e-05,0.00015293635078705847,0.05744011700153351,1.100036024581641e-05
adam,700,0.05989350005984306,6.275752821238711e-05,7.712205115240067e-05,0.052757397294044495,8.912692464946304e-06
adam,800,0.057691540569067,7.22713812137954e-05,0.00011661697499221191,0.04920376464724541,9.4470724434359e-06
adam,900,0.05168985202908516,5.1877392252208665e-05,1.9376111595192924e-05,0.04622984677553177,7.850377187423874e-06
adam,1000,0.048702422529459,4.933471427648328e-05,1.2372371202218346e-05,0.04355491325259209,9.031135959958192e-06
adam,1100,0.05055999383330345,7.296982948901132e-05,0.0002085398737108335,0.041057854890823364,1.1975768757110927e-05
adam,1200,0.043501608073711395,4.495168832363561e-05,1.1046140571124852e-05,0.038756635040044785,1.3934178241470363e-05
adam,1300,0.04153856635093689,4.521429946180433e-05,2.7073099772678688e-05,0.03657441586256027,1.7198874047608115e-05
adam,1400,0.03903820738196373,4.115687988814898e-05,1.4502396879834123e-05,0.03456695005297661,2.1054594981251284e-05
adam,1500,0.03696650639176369,3.919130176655017e-05,1.7116386516136117e-05,0.03263310715556145,2.4310456865350716e-05
adam,1600,0.03499834984540939,3.71415626432281e-05,2.1220066628302447e-05,0.030806127935647964,2.658647827047389e-05
adam,1700,0.03302159905433655,3.498518708511256e-05,2.4420800400548615e-05,0.029007652774453163,2.7122041501570493e-05
adam,1800,0.06538824737071991,0.0002424597623758018,0.0013673144858330488,0.02710787206888199,3.6125358747085556e-05
adam,1900,0.029207004234194756,3.0523839086527005e-05,3.478094731690362e-05,0.025576824322342873,2.299861444043927e-05
adam,2000,0.02738209255039692,2.8205169655848294e-05,3.915502747986466e-05,0.023978356271982193,1.9166771380696446e-05
adam,2100,0.031658269464969635,6.242046947591007e-05,0.0002765393001027405,0.022459320724010468,1.9150946172885597e-05
adam,2200,0.024063201621174812,2.3483589757233858e-05,4.6782472054474056e-05,0.021119626238942146,1.2739168596453965e-05
adam,2300,0.022573942318558693,2.0931222024955787e-05,4.6019897126825526e-05,0.01990499161183834,1.1562958206923213e-05
adam,2400,0.02117682620882988,1.830073779274244e-05,4.464353696675971e-05,0.01878531277179718,1.1500317668833304e-05
adam,2500,0.020005851984024048,1.6349409634131007e-05,4.7820147301536053e-05,0.01777402125298977,1.18687967187725e-05
adam,2600,0.018772831186652184,1.3512704754248261e-05,4.058068589074537e-05,0.01689060777425766,1.2514597074186895e-05
