stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,33.61720657348633,0.3296482563018799,0.00016928513650782406,0.0013838325394317508,0.06493017822504044
adam,100,1.8120397329330444,0.017794452607631683,0.00021243750234134495,0.029930971562862396,5.3904139349469915e-05
adam,200,0.18037930130958557,0.0007640023832209408,9.419121852261014e-06,0.10370561480522156,1.7926196960615925e-05
adam,300,0.10454820841550827,0.00024248716363217682,1.3487543583323713e-05,0.0799894705414772,1.7514912542537786e-05
adam,400,0.074058897793293,9.829774353420362e-05,1.243284441443393e-05,0.06398231536149979,1.2247987797309179e-05
adam,500,0.06152809038758278,6.791910709580407e-05,1.0159080375160556e-05,0.0545329712331295,1.0161897989746649e-05
adam,600,0.05550011247396469,6.2740953580942e-05,8.738377800909802e-06,0.04905163124203682,8.70006169861881e-06
adam,700,0.051941316574811935,6.1289596487768e-05,8.079950930550694e-06,0.04565993696451187,7.161944267863873e-06
adam,800,0.04923686757683754,5.9422061895020306e-05,7.819486199878156e-06,0.043158989399671555,5.7476536312606186e-06
adam,900,0.046797312796115875,5.6933957239380106e-05,7.795373676344752e-06,0.04097979515790939,4.6166042011464015e-06
adam,1000,0.04441487044095993,5.415032137534581e-05,7.941417607071344e-06,0.038882654160261154,3.7769850678159855e-06
adam,1100,0.042002834379673004,5.1273869758006185e-05,8.229590093833394e-06,0.03676140680909157,3.1742226838105125e-06
adam,1200,0.03952132910490036,4.8389854782726616e-05,8.652803444419987e-06,0.03456830233335495,2.751643705778406e-06
adam,1300,0.03698749840259552,4.5669734390685335e-05,9.220391802955419e-06,0.03230380266904831,2.452073886161088e-06
adam,1400,0.034367408603429794,4.271547732059844e-05,9.878140190267004e-06,0.029972918331623077,2.416131792415399e-06
adam,1500,0.03169891610741615,3.988358730566688e-05,1.0649673640727997e-05,0.027578173205256462,2.5885633476718795e-06
adam,1600,0.028903955593705177,3.6954843380954117e-05,1.1427779099904e-05,0.025061534717679024,3.2658831514709163e-06
adam,1700,0.02592800371348858,3.346081211930141e-05,1.2190815141366329e-05,0.022411711513996124,4.830192665394861e-06
adam,1800,0.022782769054174423,2.9941698812763207e-05,1.2769241948262788e-05,0.01958736777305603,7.353949968091911e-06
adam,1900,0.019676070660352707,2.657660843397025e-05,1.3114525245327968e-05,0.016779806464910507,1.07457581179915e-05
adam,2000,0.016769496724009514,2.3030865122564137e-05,1.2943781257490627e-05,0.014201357960700989,1.3561354535340797e-05
adam,2100,0.024729358032345772,0.00012383451394271106,1.2183926628495101e-05,0.011991013772785664,2.3305206923396327e-05
adam,2200,0.012246676720678806,1.6518386473762803e-05,1.1323478247504681e-05,0.010349893011152744,1.3171007594792172e-05
adam,2300,0.010651722550392151,1.3462939932651352e-05,1.0304147508577444e-05,0.009100672788918018,1.0171439498662949e-05
adam,2400,0.010470440611243248,2.1292637029546313e-05,9.631371540308464e-06,0.008173983544111252,7.087956419127295e-06
adam,2500,0.008526871912181377,8.890357094060164e-06,9.14144311536802e-06,0.007495908997952938,5.0513012865849305e-06
adam,2600,0.0077825733460485935,7.221401119750226e-06,8.776316462899558e-06,0.006936631631106138,3.603827053666464e-06
adam,2700,0.007204185239970684,6.443031907110708e-06,8.546592653146945e-06,0.00644339295104146,3.102314622083213e-06
adam,2800,0.00665001105517149,5.219882496021455e-06,8.473281923215836e-06,0.006020271684974432,2.3018146748654544e-06
adam,2900,0.006180346943438053,4.507898665906396e-06,8.277014785562642e-06,0.0056279804557561874,1.8806647403835086e-06
adam,3000,0.00800409447401762,2.6574214643915184e-05,8.157670890795998e-06,0.005241487640887499,2.3609281925018877e-06
adam,3100,0.00536277424544096,3.653847215900896e-06,8.098290891211946e-06,0.004901887848973274,1.4518692523779464e-06
adam,3200,0.004985439125448465,3.2818495583342155e-06,7.944284334371332e-06,0.004565057810395956,1.2753621376759838e-06
adam,3300,0.007644563913345337,3.307730003143661e-05,7.92708760855021e-06,0.004226183518767357,3.137945896014571e-06
adam,3400,0.004281770437955856,2.7939668143517338e-06,7.946881851239596e-06,0.0039111897349357605,1.1715235359588405e-06
adam,3500,0.003943170886486769,2.5422643830097513e-06,7.907730832812376e-06,0.0035988609306514263,1.100617737392895e-06
adam,3600,0.015427242033183575,0.0001196375087602064,8.201885066227987e-06,0.0033072135411202908,7.4259305620216765e-06
adam,3700,0.003354764310643077,2.2115027604741044e-06,8.256716682808474e-06,0.003039768896996975,1.1278112879153923e-06
adam,3800,0.003094884566962719,2.025057710852707e-06,8.36695107864216e-06,0.0027985896449536085,1.011963831842877e-06
adam,3900,0.002860625507310033,1.9073590920015704e-06,8.542996511096135e-06,0.0025757572147995234,8.702565423845954e-07
