stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,36.9305534362793,0.3296482563018799,0.3314836919307709,0.0015880814753472805,0.06493017822504044
adam,100,2.464700222015381,0.01980910636484623,0.03132625296711922,0.027241351082921028,0.014328541234135628
adam,200,0.2923222780227661,0.0009100517490878701,0.006576947867870331,0.10760832577943802,0.0027939288411289454
adam,300,0.13748939335346222,0.00029138606623746455,0.0016597735229879618,0.08554279804229736,0.0006210251594893634
adam,400,0.09147557616233826,0.00012661816435866058,0.00042809039587154984,0.0729212760925293,0.00016115728067234159
adam,500,0.07384032011032104,8.490451000398025e-05,0.00026111886836588383,0.06200794503092766,7.307362102437764e-05
adam,600,0.06174646317958832,6.658658821834251e-05,0.00021950399968773127,0.05242980271577835,4.6295921492855996e-05
adam,700,0.05255487561225891,5.559694182011299e-05,0.00018685647228267044,0.04481920972466469,3.0740880902158096e-05
adam,800,0.04581892862915993,4.879493280895986e-05,0.00015648438420612365,0.039162952452898026,2.1163581550354138e-05
adam,900,0.04099007695913315,4.4242256990401074e-05,0.00012944807531312108,0.0351116880774498,1.5968031220836565e-05
adam,1000,0.0374612882733345,4.085898763150908e-05,0.00010792410466820002,0.03216380625963211,1.3234193829703145e-05
adam,1100,0.034697312861680984,3.801106140599586e-05,9.244541433872655e-05,0.029855400323867798,1.1635349437710829e-05
adam,1200,0.03234218806028366,3.556179581210017e-05,8.263018389698118e-05,0.027851305902004242,1.0840101822395809e-05
adam,1300,0.03003964014351368,3.251743328291923e-05,7.617963274242356e-05,0.025927146896719933,9.895265066006687e-06
adam,1400,0.02775813452899456,2.9653983801836148e-05,7.33520500943996e-05,0.023963868618011475,9.53476774157025e-06
adam,1500,0.025614233687520027,2.8222922992426902e-05,7.41144031053409e-05,0.021960247308015823,9.055043847183697e-06
adam,1600,0.023219721391797066,2.3920460080262274e-05,7.179232488851994e-05,0.02001611329615116,9.363892786495853e-06
adam,1700,0.02114652469754219,2.1610660041915253e-05,7.014566654106602e-05,0.018195651471614838,8.835134394757915e-06
adam,1800,0.019226960837841034,1.931812039401848e-05,6.74976545269601e-05,0.016537051647901535,8.312063073390163e-06
adam,1900,0.017440596595406532,1.750236697262153e-05,6.318182568065822e-05,0.014984449371695518,7.409171303152107e-06
adam,2000,0.01645667664706707,2.2633554181084037e-05,6.186280370457098e-05,0.013518200255930424,5.649185368383769e-06
adam,2100,0.014190105721354485,1.4707296031701844e-05,5.2399704145500436e-05,0.012137270532548428,5.810903076053364e-06
adam,2200,0.012666413560509682,1.3356473573367111e-05,4.605837966664694e-05,0.01081919390708208,5.0987882787012495e-06
adam,2300,0.013139475136995316,2.739489900704939e-05,7.841066690161824e-05,0.009537333622574806,7.854466275603045e-06
adam,2400,0.009828664362430573,1.0492235560377594e-05,3.43672618328128e-05,0.008393368683755398,4.239924692228669e-06
adam,2500,0.008487655781209469,8.926576811063569e-06,2.899231003539171e-05,0.007265662774443626,3.941288923670072e-06
adam,2600,0.008634228259325027,1.829683424148243e-05,5.003645128454082e-05,0.006239298265427351,6.488135568361031e-06
adam,2700,0.006268229801207781,6.2660224102728534e-06,2.033487180597149e-05,0.005402080714702606,3.6198382531438256e-06
adam,2800,0.00541944894939661,5.1560882639023475e-06,1.705065369606018e-05,0.004698276985436678,3.505678250803612e-06
adam,2900,0.004945929162204266,5.9538874666031916e-06,1.481011258874787e-05,0.004175663460046053,2.677594011402107e-06
adam,3000,0.00427932757884264,3.572305331545067e-06,1.326922847511014e-05,0.003754669101908803,3.473573769952054e-06
adam,3100,0.0038760954048484564,2.966837428175495e-06,1.224869629368186e-05,0.0034210386220365763,3.588603021853487e-06
adam,3200,0.0035876587498933077,2.6022350994026056e-06,1.218062789121177e-05,0.0031691864132881165,3.6442500004341127e-06
adam,3300,0.0033234127331525087,2.2015158265276114e-06,1.1563514817680698e-05,0.002949815010651946,3.78109393750492e-06
adam,3400,0.003107853000983596,1.9769693153648404e-06,1.142235123552382e-05,0.002758319489657879,3.761306743399473e-06
adam,3500,0.0029475046321749687,1.8673978274819092e-06,1.1881714272021782e-05,0.00260520214214921,3.6745482248079497e-06
adam,3600,0.0027727335691452026,1.5875940562182222e-06,1.17054605652811e-05,0.002456872956827283,4.004652055300539e-06
adam,3700,0.0026237431447952986,1.460926455365552e-06,1.1635017472144682e-05,0.0023210940416902304,4.020643700641813e-06
adam,3800,0.002597999991849065,2.1185001060075592e-06,1.3220687833381817e-05,0.0022113241720944643,4.2618962652341e-06
adam,3900,0.0023935663048177958,1.3066361361779855e-06,1.1790712960646488e-05,0.0021041587460786104,4.083677595190238e-06
adam,4000,0.002282059984281659,1.2378553719827323e-06,1.1485530194477178e-05,0.0020025584381073713,4.086070930497954e-06
adam,4100,0.002349891932681203,2.7171602141606854e-06,1.3173517800169066e-05,0.0019102533115074039,3.618755044954014e-06
adam,4200,0.0021153187844902277,1.2306531971262302e-06,1.1615469702519476e-05,0.0018356681102886796,4.043056378577603e-06
adam,4300,0.002020598389208317,1.0972279369525495e-06,1.0943027518806048e-05,0.0017594825476408005,4.196273039269727e-06
adam,4400,0.0019407456275075674,1.0536043646425242e-06,1.048597459885059e-05,0.0016882345080375671,4.229089881846448e-06
adam,4500,0.010563788935542107,7.895965245552361e-05,9.950876119546592e-05,0.0016405368223786354,3.2199804991250858e-06
adam,4600,0.0018147040391340852,9.83819404609676e-07,1.0214660505880602e-05,0.0015705426922068,4.363277184893377e-06
adam,4700,0.001751598552800715,9.460075034439797e-07,9.662536285759415e-06,0.0015166897792369127,4.3682584873749875e-06
adam,4800,0.0016924857627600431,9.101080422624364e-07,9.218400009558536e-06,0.0014652881072834134,4.400288162287325e-06
adam,4900,0.0016771689988672733,1.1038122238460346e-06,9.55666746449424e-06,0.0014247013023123145,4.651982180803316e-06
adam,5000,0.0016007393132895231,8.488547678098257e-07,8.875527782947756e-06,0.0013823623303323984,4.4736220843333285e-06
adam,5100,0.0015523763140663505,8.16042415863194e-07,8.439186785835773e-06,0.001341664814390242,4.471530246519251e-06
adam,5200,0.001567303785122931,1.2869749070887337e-06,8.674001946928911e-06,0.0013043206417933106,4.754568180942442e-06
adam,5300,0.0015662111109122634,1.5686300685047172e-06,8.819471077003982e-06,0.0012742732651531696,4.688009539677296e-06
adam,5400,0.0014437173958867788,7.791954317326599e-07,7.947711310407612e-06,0.0012424198212102056,4.390092271933099e-06
adam,5500,0.001424796530045569,8.525669272785308e-07,7.861335689085536e-06,0.0012140306644141674,4.689587058237521e-06
adam,5600,0.0013734217500314116,6.765271223230229e-07,7.388406629615929e-06,0.0011871329043060541,4.475202331377659e-06
adam,5700,0.019350383430719376,0.0001683441805653274,9.181378118228167e-05,0.0011581210419535637,4.3970747356070206e-05
adam,5800,0.0013227787567302585,6.220847694748954e-07,7.287899734365055e-06,0.001142615103162825,4.507612629822688e-06
adam,5900,0.0012922656023874879,6.014793711983657e-07,6.881428362248698e-06,0.0011186434421688318,4.465990059543401e-06
adam,6000,0.0012636255705729127,5.774195415142458e-07,6.581192337762332e-06,0.0010957166086882353,4.435509254108183e-06
