stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,36.30138397216797,0.3296482563018799,0.3314836919307709,0.021721957251429558,0.0
adam,100,2.091597318649292,0.019042588770389557,0.015123575925827026,0.03610270842909813,0.0
adam,200,0.25880876183509827,0.001135106896981597,0.0007003537029959261,0.1382945328950882,0.0
adam,300,0.1476350724697113,0.0003573675057850778,0.00011655392881948501,0.1107327863574028,0.0
adam,400,0.1018124669790268,0.00013630387547891587,5.092236460768618e-05,0.08767285943031311,0.0
adam,500,0.08179867267608643,8.464073471259326e-05,8.156559488270432e-05,0.07251894474029541,0.0
adam,600,0.07084336876869202,6.761134864063933e-05,8.295795123558491e-05,0.06325265765190125,0.0
adam,700,0.06378383189439774,5.907412923988886e-05,8.639172301627696e-05,0.05701249837875366,0.0
adam,800,0.05829179659485817,5.372088708099909e-05,9.379707626067102e-05,0.05198173597455025,0.0
adam,900,0.05341295152902603,4.970313239027746e-05,9.469391079619527e-05,0.04749570041894913,0.0
adam,1000,0.0489119254052639,4.631583215086721e-05,8.673650881974027e-05,0.04341297596693039,0.0
adam,1100,0.04477114975452423,4.3277861550450325e-05,7.474447920685634e-05,0.039695918560028076,0.0
adam,1200,0.040886811912059784,4.036948303109966e-05,6.347862654365599e-05,0.036215078085660934,0.0
adam,1300,0.03771946206688881,4.4551867176778615e-05,5.9127876738784835e-05,0.03267299756407738,0.0
adam,1400,0.03264230489730835,3.3506788895465434e-05,4.759784496854991e-05,0.028815649449825287,0.0
adam,1500,0.028585689142346382,3.100867979810573e-05,6.445337930927053e-05,0.02484028786420822,0.0
adam,1600,0.0246248971670866,2.5363975510117598e-05,7.889177504694089e-05,0.021299581974744797,0.0
adam,1700,0.02118539810180664,2.1615358491544612e-05,7.680551061639562e-05,0.0182558074593544,0.0
adam,1800,0.01792256161570549,1.819540557335131e-05,4.592905315803364e-05,0.015643730759620667,0.0
adam,1900,0.015492443926632404,1.571881875861436e-05,2.5789797291508876e-05,0.013662664219737053,0.0
adam,2000,0.013887934386730194,1.2641382454603445e-05,2.4750443117227405e-05,0.012376291677355766,0.0
adam,2100,0.012966678477823734,1.2010644240945112e-05,2.727880382735748e-05,0.011492826044559479,0.0
adam,2200,0.01201038807630539,8.823557436699048e-06,2.9467932108673267e-05,0.01083335280418396,0.0
adam,2300,0.011310532689094543,7.438525244651828e-06,2.900192885135766e-05,0.01027666125446558,0.0
adam,2400,0.0426708422601223,0.00029431446455419064,0.00033866133890114725,0.009852781891822815,0.0
adam,2500,0.010155530646443367,5.725120445276843e-06,2.5398512661922723e-05,0.009329033084213734,0.0
adam,2600,0.009657561779022217,5.1073075155727565e-06,2.2566142433788627e-05,0.008921169675886631,0.0
adam,2700,0.009191522374749184,4.65180482933647e-06,1.9738688934012316e-05,0.008528955280780792,0.0
adam,2800,0.008777844719588757,4.431039997143671e-06,1.7261283574043773e-05,0.008162127807736397,0.0
adam,2900,0.00837854016572237,4.031595835840562e-06,1.558390249556396e-05,0.007819541729986668,0.0
adam,3000,0.007999253459274769,3.7670761230401695e-06,1.3985250916448422e-05,0.007482693064957857,0.0
adam,3100,0.007652999833226204,3.6259536955185467e-06,1.3063659025647212e-05,0.007159767672419548,0.0
adam,3200,0.007312283851206303,3.3992646422120742e-06,1.190105831483379e-05,0.006853346712887287,0.0
adam,3300,0.0069773755967617035,3.2148795980901923e-06,1.1173947314091492e-05,0.006544148083776236,0.0
adam,3400,0.006715588737279177,3.4973511446878547e-06,1.2009587408101652e-05,0.006245757918804884,0.0
