stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,46.811065673828125,0.3296482563018799,1.3195552825927734,0.0013838325394317508,0.06493017822504044
adam,100,2.6328890323638916,0.025463776662945747,0.005791070405393839,0.02732830122113228,0.00012723654799629003
adam,200,0.3090434968471527,0.001682796748355031,0.0016809678636491299,0.12291911244392395,0.00010350303637096658
adam,300,0.1492091566324234,0.0004714266397058964,0.00039363090763799846,0.09800149500370026,1.2868314115621615e-05
adam,400,0.09384948760271072,0.0001645138399908319,0.0002938344841822982,0.07433117181062698,1.2858890841016546e-05
adam,500,0.07313095033168793,9.510028758086264e-05,0.00022628596343565732,0.061241842806339264,1.162232547358144e-05
adam,600,0.06195022538304329,7.182748231571168e-05,0.0001369783713016659,0.053307462483644485,9.022955964610446e-06
adam,700,0.054783668369054794,6.0103753639850765e-05,7.702408765908331e-05,0.047936294227838516,6.675763870589435e-06
adam,800,0.0497075580060482,5.364198295865208e-05,4.347864887677133e-05,0.043859146535396576,4.94269079354126e-06
adam,900,0.04574595019221306,4.967887798557058e-05,2.6937776056001894e-05,0.04047076404094696,3.791971266764449e-06
adam,1000,0.043069347739219666,5.0525442929938436e-05,5.0279330025659874e-05,0.037479422986507416,3.4585186767799314e-06
adam,1100,0.03945266827940941,4.468348925001919e-05,1.3696924725081772e-05,0.034821294248104095,2.60563842857664e-06
adam,1200,0.042884182184934616,7.960399670992047e-05,0.0002593287208583206,0.03228742256760597,4.307238668843638e-06
adam,1300,0.03434239327907562,4.071045259479433e-05,1.1986842764599714e-05,0.030127452686429024,2.402766313025495e-06
adam,1400,0.031961821019649506,3.941237446269952e-05,1.3112969099893235e-05,0.0278636384755373,2.58155364463164e-06
adam,1500,0.02950054220855236,3.639284841483459e-05,1.3500406566890888e-05,0.02569822408258915,2.80286531051388e-06
adam,1600,0.026905182749032974,3.397929685888812e-05,1.4674957128590904e-05,0.02332882024347782,3.1683239285484888e-06
adam,1700,0.024257861077785492,3.159689367748797e-05,1.8189719412475824e-05,0.02088070660829544,3.556872570698033e-06
adam,1800,0.02150762639939785,2.9056271159788594e-05,1.596980837348383e-05,0.018403667956590652,3.8632674659311306e-06
adam,1900,0.04550779610872269,0.0001850621192716062,0.0010881219059228897,0.016020309180021286,1.0005253898270894e-05
adam,2000,0.016543205827474594,2.4343522454728372e-05,1.5227564290398732e-05,0.013917289674282074,3.928824753529625e-06
adam,2100,0.014519557356834412,2.196199056925252e-05,1.4992961951065809e-05,0.01213560625910759,3.78228401132219e-06
adam,2200,0.012860209681093693,1.990460805245675e-05,1.4921217371011153e-05,0.010683898814022541,3.6637841276387917e-06
adam,2300,0.011483250185847282,1.7069416571757756e-05,1.6132455129991286e-05,0.009579409845173359,3.5574889807321597e-06
adam,2400,0.010387205518782139,1.4610795915359631e-05,1.732595410430804e-05,0.008716756477952003,3.6110152450419264e-06
adam,2500,0.009458293206989765,1.2205683560750913e-05,1.884399534901604e-05,0.008012643083930016,3.664200221464853e-06
adam,2600,0.014764264225959778,5.03312585351523e-05,0.00022657575027551502,0.00740894814953208,5.6432395467709284e-06
adam,2700,0.008023625239729881,8.443051228823606e-06,2.254169521620497e-05,0.006918157916516066,3.574491074687103e-06
adam,2800,0.007439682725816965,6.961628059798386e-06,2.3436761694028974e-05,0.006474665831774473,3.44864793078159e-06
adam,2900,0.0069095054641366005,5.794666776637314e-06,2.4093251340673305e-05,0.006056108511984348,3.2997697871905984e-06
adam,3000,0.0067677684128284454,7.393401119770715e-06,3.472518073976971e-05,0.005647039506584406,3.4137265174649656e-06
adam,3100,0.006006164476275444,4.353068106865976e-06,2.5341185391880572e-05,0.005287695210427046,2.9750510748272063e-06
adam,3200,0.005600755102932453,3.86733017876395e-06,2.5048751922440715e-05,0.004935734439641237,2.7799978852272034e-06
adam,3300,0.005972608923912048,8.11031259217998e-06,5.4455813369713724e-05,0.004587089642882347,2.992999498019344e-06
adam,3400,0.004891573451459408,3.3137935133709107e-06,2.496003799024038e-05,0.004286156967282295,2.4437185857095756e-06
adam,3500,0.004565987270325422,3.1062406833370915e-06,2.399566255917307e-05,0.0039929235354065895,2.2482836357085034e-06
adam,3600,0.004277399741113186,3.0438329758908367e-06,2.4250344722531736e-05,0.0037096678279340267,2.084517063849489e-06
adam,3700,0.003994021099060774,2.910668172262376e-06,2.3746273654978722e-05,0.0034452963154762983,2.019527755692252e-06
adam,3800,0.0037250064779073,2.7591772777668666e-06,2.2001215256750584e-05,0.0032107748556882143,1.830170276662102e-06
adam,3900,0.003482805797830224,2.6773768695420586e-06,2.1135001588845626e-05,0.0029865072574466467,1.7210851410709438e-06
adam,4000,0.003967701457440853,6.891987595736282e-06,4.8775022150948644e-05,0.00277012400329113,2.062814473902108e-06
adam,4100,0.003070106962695718,2.572479843365727e-06,2.1026440663263202e-05,0.002585811773315072,1.6782880720711546e-06
adam,4200,0.0028873528353869915,2.5149035991489654e-06,2.0586147002177313e-05,0.002413520822301507,1.648012130317511e-06
adam,4300,0.0027223213110119104,2.5288215965701966e-06,2.0215498807374388e-05,0.002251063473522663,1.6220710676861927e-06
adam,4400,0.0025910199619829655,2.543644086472341e-06,2.2106216420070268e-05,0.0020978902466595173,1.7703119965517544e-06
adam,4500,0.002432923996821046,2.4090875285764923e-06,2.0715950086014345e-05,0.001967907650396228,1.6947896028796094e-06
adam,4600,0.002301047556102276,2.37942276726244e-06,2.0242223399691284e-05,0.001844141399487853,1.654164861975005e-06
adam,4700,0.05690644681453705,0.00036773443571291864,0.0018221336649730802,0.0017216317355632782,1.9003506167791784e-05
adam,4800,0.0020824538078159094,2.3310278720600763e-06,2.1473830202012323e-05,0.0016174326883628964,1.7180179838760523e-06
adam,4900,0.0019788644276559353,2.288250470883213e-06,2.0679568478954025e-05,0.0015272130258381367,1.6030704728109413e-06
adam,5000,0.0018813275964930654,2.2575000002689194e-06,2.0008355932077393e-05,0.0014405848924070597,1.4909144283592468e-06
adam,5100,0.001788696856237948,2.23010147237801e-06,1.9378912838874385e-05,0.0013581530656665564,1.37445829295757e-06
adam,5200,0.004261039663106203,1.9765933757298626e-05,9.934552508639172e-05,0.0012754767667502165,1.5514384585912921e-06
adam,5300,0.0016314066015183926,2.1666999145963928e-06,1.9513301594997756e-05,0.0012071392266079783,1.2464340670703677e-06
adam,5400,0.001556675648316741,2.124205366271781e-06,1.880630588857457e-05,0.0011451452737674117,1.104673742702289e-06
adam,5500,0.001486490829847753,2.0861896246060496e-06,1.8175780496676452e-05,0.001086333068087697,9.78095954451419e-07
adam,5600,0.0045042443089187145,2.3843826056690887e-05,0.0001064262178260833,0.0010299710556864738,2.5628773983044084e-06
adam,5700,0.0013885722728446126,2.0097957076359307e-06,1.9802915630862117e-05,0.0009797578677535057,9.805632998904912e-07
adam,5800,0.0013353453250601888,1.945186340890359e-06,1.8978102161781862e-05,0.0009426517062820494,8.393901111958257e-07
adam,5900,0.0012868690537288785,1.8972915540871327e-06,1.8313812688575126e-05,0.0009066307102330029,7.371050401161483e-07
adam,6000,0.001241368125192821,1.855147729656892e-06,1.7722863049129955e-05,0.0008720679907128215,6.556705898219661e-07
adam,6100,0.001198197714984417,1.8140046904591145e-06,1.7175450921058655e-05,0.0008391235023736954,5.919241061747016e-07
adam,6200,0.0011569607304409146,1.771947722772893e-06,1.6651687474222854e-05,0.0008078115060925484,5.437681238618097e-07
adam,6300,0.0013689844636246562,3.376666882104473e-06,2.5025776267284527e-05,0.0007743580499663949,6.701858410451678e-07
adam,6400,0.0010920643107965589,1.6802860045572743e-06,1.6689571566530503e-05,0.0007519669597968459,5.173037607164588e-07
adam,6500,0.001057968707755208,1.635627199902956e-06,1.607724880159367e-05,0.0007287533371709287,4.880131427853485e-07
adam,6600,0.0016239032847806811,5.544014584302204e-06,3.623155498644337e-05,0.0007012669811956584,5.919257546338486e-07
adam,6700,0.001004974008537829,1.5394081174235907e-06,1.623738899070304e-05,0.000683921214658767,4.7380612500091956e-07
adam,6800,0.0009742396650835872,1.4947177078283858e-06,1.5544210327789187e-05,0.0006647718255408108,4.553936605589115e-07
adam,6900,0.0009470077930018306,1.4782401649426902e-06,1.4955358892621007e-05,0.0006453117239288986,4.318497701660817e-07
adam,7000,0.0009375533554702997,1.4722812693435117e-06,1.5882473235251382e-05,0.0006271441234275699,4.356352292234078e-07
adam,7100,0.0008999712881632149,1.372901124341297e-06,1.4735899640072603e-05,0.0006110544200055301,4.267723738848872e-07
adam,7200,0.000872860022354871,1.336812829322298e-06,1.406881074217381e-05,0.0005943563301116228,4.134329287808214e-07
adam,7300,0.0009556161239743233,2.0553136437229114e-06,1.68638835020829e-05,0.000573124794755131,8.321152336066007e-07
adam,7400,0.0008365749381482601,1.237661535924417e-06,1.4570710845873691e-05,0.0005630544619634748,4.0472389173373813e-07
adam,7500,0.0008105977321974933,1.1995932709396584e-06,1.379977857141057e-05,0.0005487568560056388,3.8837723081996955e-07
adam,7600,0.0007852209382690489,1.1654063882815535e-06,1.3089793355902657e-05,0.0005340504576452076,3.731876745405316e-07
adam,7700,0.0007607621955685318,1.1388876828277716e-06,1.2410183444444556e-05,0.0005191630334593356,3.6085918964090524e-07
adam,7800,0.0007605493883602321,1.1339149068589904e-06,1.3556742487708107e-05,0.0005082481657154858,3.342346985846234e-07
