stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,46.196876525878906,0.3296482563018799,1.322845697402954,0.003593043889850378,0.0
adam,100,2.5492465496063232,0.024716496467590332,0.006038299761712551,0.0172138512134552,0.0
adam,200,0.3033992052078247,0.0017561311833560467,0.00039644824573770165,0.12382161617279053,0.0
adam,300,0.16321417689323425,0.0005430483142845333,6.570252298843116e-05,0.10825231671333313,0.0
adam,400,0.10573960840702057,0.00017940001271199435,0.00014910651952959597,0.0863085463643074,0.0
adam,500,0.08409979194402695,9.80617551249452e-05,0.00017037878569681197,0.07258982956409454,0.0
adam,600,0.07250690460205078,7.461601489922032e-05,0.00012032395898131654,0.06384206563234329,0.0
adam,700,0.06482915580272675,6.1862199800089e-05,7.107571582309902e-05,0.05793217569589615,0.0
adam,800,0.05936327204108238,5.3724583267467096e-05,3.92749861930497e-05,0.0535980649292469,0.0
adam,900,0.05508200824260712,4.8171536036534235e-05,2.2504007574752904e-05,0.05003981292247772,0.0
adam,1000,0.051417648792266846,4.412491762195714e-05,1.2526946193247568e-05,0.04687988758087158,0.0
adam,1100,0.04815949872136116,4.099526995560154e-05,9.013243470690213e-06,0.04396983981132507,0.0
adam,1200,0.04535355418920517,3.93008413084317e-05,1.5561261534458026e-05,0.04126785695552826,0.0
adam,1300,0.04245550185441971,3.568751708371565e-05,1.0968886272166856e-05,0.03877706080675125,0.0
adam,1400,0.05934043228626251,0.00014888054283801466,0.0008060972904786468,0.036391403526067734,0.0
adam,1500,0.03742705285549164,3.066788849537261e-05,2.297844912391156e-05,0.03413048014044762,0.0
adam,1600,0.035617928951978683,3.245004336349666e-05,4.880869892076589e-05,0.03188483789563179,0.0
adam,1700,0.032715633511543274,2.5740084311109968e-05,3.8887486880412325e-05,0.02975275181233883,0.0
adam,1800,0.03049769625067711,2.3313690689974464e-05,4.428470492712222e-05,0.02772348001599312,0.0
adam,1900,0.028521183878183365,2.1803261915920302e-05,4.904183515463956e-05,0.025850439444184303,0.0
adam,2000,0.026494653895497322,1.8980981622007675e-05,4.5269982365425676e-05,0.024143856018781662,0.0
adam,2100,0.09480957686901093,0.00046553468564525247,0.002573256613686681,0.022523535415530205,0.0
adam,2200,0.022931315004825592,1.4765873856958933e-05,3.5825818486046046e-05,0.021096469834446907,0.0
adam,2300,0.02126501314342022,1.2635151506401598e-05,2.8065820515621454e-05,0.019720839336514473,0.0
adam,2400,0.02452586218714714,4.042692307848483e-05,0.00020930514438077807,0.018390119075775146,0.0
adam,2500,0.01818193309009075,8.837644600134809e-06,1.4520224794978276e-05,0.017152966931462288,0.0
adam,2600,0.016752472147345543,7.157609161367873e-06,8.882931069820188e-06,0.01594788208603859,0.0
adam,2700,0.10422177612781525,0.0005864349659532309,0.0030775871127843857,0.01480240747332573,0.0
adam,2800,0.014349215663969517,4.7684416131232865e-06,7.343701781792333e-06,0.013798934407532215,0.0
adam,2900,0.013390748761594296,3.752121756406268e-06,9.967351616069209e-06,0.01291586272418499,0.0
adam,3000,0.012559732422232628,3.0076644179644063e-06,1.3050359484623186e-05,0.012128462083637714,0.0
adam,3100,0.011852568946778774,2.589978976175189e-06,1.4786282918066718e-05,0.011445708572864532,0.0
adam,3200,0.011221518740057945,2.135555860149907e-06,1.6332731320289895e-05,0.010844635777175426,0.0
adam,3300,0.010645038448274136,1.8241967154608574e-06,1.769598020473495e-05,0.01028565876185894,0.0
adam,3400,0.010201908648014069,2.311671551069594e-06,2.0923336705891415e-05,0.0097615085542202,0.0
adam,3500,0.009645569138228893,1.5481364243896678e-06,1.9011709810001776e-05,0.009300637990236282,0.0
adam,3600,0.009201008826494217,1.401367740072601e-06,1.978832733584568e-05,0.008862989023327827,0.0
adam,3700,0.009259168058633804,4.702340902440483e-06,3.5638433473650366e-05,0.008432549424469471,0.0
adam,3800,0.00841458048671484,1.2900841284135822e-06,2.0625402612495236e-05,0.008079318329691887,0.0
adam,3900,0.008062539622187614,1.1843094398500398e-06,2.052497620752547e-05,0.0077388593927025795,0.0
adam,4000,0.00783785991370678,1.8948107936012093e-06,2.3638578568352386e-05,0.007411993108689785,0.0
adam,4100,0.007389928679913282,1.1767366459025652e-06,1.83347292477265e-05,0.007088907528668642,0.0
adam,4200,0.007082037627696991,1.0773292160592973e-06,1.681175854173489e-05,0.006806187331676483,0.0
adam,4300,0.006779137067496777,1.01371210803336e-06,1.5321380487876013e-05,0.006524552125483751,0.0
adam,4400,0.006482723634690046,9.625229040466365e-07,1.395458821207285e-05,0.0062469253316521645,0.0
adam,4500,0.006227337755262852,1.0705227850849042e-06,1.2266845260455739e-05,0.005997616797685623,0.0
adam,4600,0.005987269338220358,9.317858484791941e-07,1.1581105354707688e-05,0.00577827962115407,0.0
adam,4700,0.005760641302913427,8.651942380311084e-07,1.0982630556100048e-05,0.005564295686781406,0.0
adam,4800,0.02539129927754402,0.00014054829080123454,0.0005960456328466535,0.0053760153241455555,0.0
adam,4900,0.005366717465221882,7.862560096327798e-07,9.378291906614322e-06,0.005194309167563915,0.0
adam,5000,0.0052159992046654224,1.0619213526297244e-06,1.0062520232168026e-05,0.005009181797504425,0.0
adam,5100,0.004998758900910616,7.251057354551449e-07,8.262132723757531e-06,0.004843627102673054,0.0
adam,5200,0.004868348129093647,8.673027878103312e-07,7.782671673339792e-06,0.004703791346400976,0.0
adam,5300,0.01046319305896759,4.184919816907495e-05,0.00017375712923239917,0.004540701396763325,0.0
adam,5400,0.004539184272289276,6.608827334275702e-07,6.491487511084415e-06,0.004408181179314852,0.0
adam,5500,0.00441898824647069,6.412450375137269e-07,5.845059604325797e-06,0.004296413157135248,0.0
adam,5600,0.00430577015504241,7.691872951909318e-07,5.755782694905065e-06,0.004171293694525957,0.0
adam,5700,0.004156180191785097,5.869042070116848e-07,5.531942406378221e-06,0.004042170476168394,0.0
adam,5800,0.004118090029805899,8.408020448769093e-07,6.387941539287567e-06,0.00397013034671545,0.0
adam,5900,0.003971828147768974,6.345191536638595e-07,5.547817636397667e-06,0.003852898022159934,0.0
adam,6000,0.0038578948006033897,5.277649393065076e-07,5.3275439313438255e-06,0.0037518427707254887,0.0
adam,6100,0.003997351974248886,2.2202050331543433e-06,7.788501534378156e-06,0.0036974463146179914,0.0
adam,6200,0.003687312128022313,4.879556740888802e-07,5.410092398960842e-06,0.003584415651857853,0.0
adam,6300,0.01349719986319542,8.52963567012921e-05,0.0001328967191511765,0.003638596273958683,0.0
adam,6400,0.003534313989803195,4.749419417748868e-07,5.45309012522921e-06,0.0034322889987379313,0.0
adam,6500,0.003451972734183073,4.458967168829986e-07,5.561391844821628e-06,0.0033517691772431135,0.0
adam,6600,0.0037800949066877365,3.4584231798362453e-06,1.6603829863015562e-05,0.0032682144083082676,0.0
adam,6700,0.004706349689513445,1.5060433725011535e-05,6.610192940570414e-06,0.0031342043075710535,0.0
