stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,33.618492126464844,0.3296482563018799,0.00023144794977270067,0.0020466705318540335,0.06493017822504044
adam,100,1.8099802732467651,0.017789622768759727,0.00026799386250786483,0.027793927118182182,5.441995381261222e-05
adam,200,0.1787780225276947,0.0007654160144738853,1.2705422705039382e-05,0.10193082690238953,1.785453423508443e-05
adam,300,0.10380557179450989,0.0002441935648676008,1.1966059901169501e-05,0.0790906623005867,1.7589598428457975e-05
adam,400,0.07367607951164246,9.921102900989354e-05,1.1026309948647395e-05,0.06352163106203079,1.230806446983479e-05
adam,500,0.061265479773283005,6.812410720158368e-05,1.0211608241661452e-05,0.05425000935792923,1.0094295248563867e-05
adam,600,0.05526736006140709,6.258818757487461e-05,9.8596192401601e-06,0.04882444813847542,8.549703125027008e-06
adam,700,0.05171500891447067,6.1024118622299284e-05,9.574187060934491e-06,0.04544689133763313,6.996487172727939e-06
adam,800,0.049011990427970886,5.91754142078571e-05,9.270851478504483e-06,0.042945656925439835,5.608517767541343e-06
adam,900,0.04657060652971268,5.67671304452233e-05,9.04010175872827e-06,0.040758270770311356,4.522237304627197e-06
adam,1000,0.04418453201651573,5.409482400864363e-05,8.939549843489658e-06,0.038648344576358795,3.7310508105292683e-06
adam,1100,0.04177016392350197,5.1349874411243945e-05,8.986080501927063e-06,0.036513619124889374,3.169431010974222e-06
adam,1200,0.03929107263684273,4.86119715787936e-05,9.190889613819309e-06,0.03431025147438049,2.771496838249732e-06
adam,1300,0.036788519471883774,4.627291127690114e-05,9.599910299584735e-06,0.03204072266817093,2.450987267366145e-06
adam,1400,0.03415701538324356,4.323047323850915e-05,1.0158329132536892e-05,0.029708394780755043,2.3989837245608214e-06
adam,1500,0.031494852155447006,4.047323818667792e-05,1.0979021681123413e-05,0.02731228806078434,2.545061533965054e-06
adam,1600,0.028688019141554832,3.746978472918272e-05,1.1979169357800856e-05,0.024790020659565926,3.1229492378770374e-06
adam,1700,0.02574528194963932,3.439113061176613e-05,1.3212365047365893e-05,0.022130580618977547,4.346400601207279e-06
adam,1800,0.022620655596256256,3.0810246244072914e-05,1.4309004654933233e-05,0.019330265000462532,6.627597485930892e-06
adam,1900,0.023957181721925735,7.158295920817181e-05,1.5388035535579547e-05,0.016548598185181618,9.640737516747322e-06
adam,2000,0.016683490946888924,2.3848922864999622e-05,1.5054663890623488e-05,0.014025982469320297,1.220704689330887e-05
adam,2100,0.014183913357555866,2.0325594960013404e-05,1.4019094123796094e-05,0.011879267171025276,1.3189599485485815e-05
adam,2200,0.012355064041912556,1.8932869352283888e-05,1.2603240975295193e-05,0.01021893136203289,1.1681268915708642e-05
adam,2300,0.010611718520522118,1.3941916222393047e-05,1.1144790732942056e-05,0.009013095870614052,9.298324584960938e-06
adam,2400,0.009407972916960716,1.1217154678888619e-05,1.0129968359251507e-05,0.008119754493236542,6.520393981190864e-06
adam,2500,0.008505307137966156,9.246511581295636e-06,9.68712629401125e-06,0.007436343934386969,4.744104899145896e-06
adam,2600,0.007776196580380201,7.560527137684403e-06,9.402354407939129e-06,0.006892988458275795,3.313194611109793e-06
adam,2700,0.007185147609561682,6.5325239120284095e-06,9.263469110010192e-06,0.0064148069359362125,2.44536249738303e-06
adam,2800,0.006656326819211245,5.558316843234934e-06,9.336852599517442e-06,0.005986235570162535,2.0890940959361615e-06
adam,2900,0.006195000372827053,4.792002073372714e-06,9.326711733592674e-06,0.005606098100543022,1.6435163843198097e-06
adam,3000,0.005771814379841089,4.228063062328147e-06,9.358256647828966e-06,0.005241881590336561,1.3543805152949062e-06
adam,3100,0.005421977024525404,4.138241820328403e-06,9.716482054500375e-06,0.00489825289696455,1.2735457630697056e-06
adam,3200,0.005049556959420443,3.5158643640897935e-06,9.825004781305324e-06,0.004588819574564695,1.0900465667873505e-06
adam,3300,0.004712567664682865,3.188512209817418e-06,1.0027654752775561e-05,0.004283664748072624,9.775141052159597e-07
adam,3400,0.008148695342242718,4.0249404264613986e-05,1.0756386473076418e-05,0.003977541346102953,3.864912287099287e-06
adam,3500,0.004103415179997683,2.760688175840187e-06,1.0820974239322823e-05,0.0037093493156135082,9.78749312707805e-07
adam,3600,0.003810476278886199,2.530029405534151e-06,1.1118552720290609e-05,0.0034368678461760283,9.420106721336197e-07
adam,3700,0.027446553111076355,0.00024007643514778465,1.0994091098837089e-05,0.003178803715854883,1.501666793046752e-05
adam,3800,0.0032818864565342665,2.271845005452633e-06,1.2084694390068762e-05,0.0029231931548565626,1.0661867690942017e-06
adam,3900,0.003036778187379241,2.066191427729791e-06,1.2414506272762083e-05,0.0026958822272717953,1.0131622047993005e-06
