stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,32.96918869018555,0.3296482563018799,0.00023144794977270067,0.0020466705318540335,0.0
adam,100,1.7703056335449219,0.017270999029278755,0.0001862677454482764,0.041343122720718384,0.0
adam,200,0.21069198846817017,0.0008871349855326116,4.720355263998499e-06,0.1219312846660614,0.0
adam,300,0.11952701210975647,0.00026813376462087035,8.312506906804629e-06,0.09263051301240921,0.0
adam,400,0.0813896581530571,9.801157284528017e-05,6.562438102264423e-06,0.07152287662029266,0.0
adam,500,0.06492862105369568,6.652585580013692e-05,4.9506397772347555e-06,0.05822652578353882,0.0
adam,600,0.05673568323254585,6.235110777197406e-05,5.035290996602271e-06,0.050450220704078674,0.0
adam,700,0.05218670144677162,6.150989793241024e-05,5.8291102504881565e-06,0.04597742110490799,0.0
adam,800,0.04902954027056694,5.9878002502955496e-05,6.744392976543168e-06,0.04297429695725441,0.0
adam,900,0.04633220657706261,5.7441713579464704e-05,7.670317245356273e-06,0.04051133245229721,0.0
adam,1000,0.04377071559429169,5.4625208576908335e-05,8.58791190694319e-06,0.03822231665253639,0.0
adam,1100,0.04122713580727577,5.166428672964685e-05,9.472320016357116e-06,0.03596598282456398,0.0
adam,1200,0.038656819611787796,4.865639130002819e-05,1.0306696822226513e-05,0.03368811309337616,0.0
adam,1300,0.03607964143157005,4.5691387640545145e-05,1.1096667549281847e-05,0.03139953687787056,0.0
adam,1400,0.049174096435308456,0.00019985894323326647,1.1400680705264676e-05,0.02907419577240944,0.0
adam,1500,0.030814986675977707,3.9436959923477843e-05,1.2725841770588886e-05,0.02674403227865696,0.0
adam,1600,0.030159911140799522,5.741768836742267e-05,1.390189936500974e-05,0.024279123172163963,0.0
adam,1700,0.025072766467928886,3.241223021177575e-05,1.4655398445029277e-05,0.02168498933315277,0.0
adam,1800,0.058314044028520584,0.00039252295391634107,1.665714444243349e-05,0.01889517530798912,0.0
adam,1900,0.018869226798415184,2.5226758225471713e-05,1.5905439795460552e-05,0.016187496483325958,0.0
adam,2000,0.016016343608498573,2.1944844775134698e-05,1.5599463949911296e-05,0.013665864244103432,0.0
adam,2100,0.013717647641897202,2.011453761951998e-05,1.4561079296981916e-05,0.011560582555830479,0.0
adam,2200,0.011706462129950523,1.615997462067753e-05,1.3290957213030197e-05,0.009957555681467056,0.0
adam,2300,0.010235910303890705,1.332379542873241e-05,1.2098807928850874e-05,0.008782542310655117,0.0
adam,2400,0.009131299331784248,1.099417931982316e-05,1.1192327292519622e-05,0.007919957861304283,0.0
adam,2500,0.008245978504419327,8.895610335457604e-06,1.0880678019020706e-05,0.007247610483318567,0.0
adam,2600,0.007486894726753235,7.249574082379695e-06,1.0601244866847992e-05,0.006655924953520298,0.0
adam,2700,0.006997459568083286,7.954123248055112e-06,1.0166953870793805e-05,0.006100377533584833,0.0
adam,2800,0.006227787584066391,5.348731065168977e-06,1.0322429261577781e-05,0.005589690059423447,0.0
adam,2900,0.005672796629369259,4.688616172643378e-06,1.0118908903677948e-05,0.005102745722979307,0.0
adam,3000,0.005187445320188999,4.344836270320229e-06,9.951610081770923e-06,0.004653445445001125,0.0
adam,3100,0.004778929986059666,4.077142421010649e-06,9.946366844815202e-06,0.004271752201020718,0.0
adam,3200,0.004420458804816008,3.715279717653175e-06,1.0071889846585691e-05,0.003948212135583162,0.0
adam,3300,0.004111551214009523,3.4892514122475404e-06,1.0250230843666941e-05,0.00366012379527092,0.0
adam,3400,0.0038973172195255756,3.801309730988578e-06,1.0586788448563311e-05,0.0034113184083253145,0.0
adam,3500,0.00361640565097332,3.1441807095689e-06,1.1028278095182031e-05,0.003191704861819744,0.0
adam,3600,0.0033928414341062307,2.942771970992908e-06,1.1381010153854731e-05,0.002984754042699933,0.0
adam,3700,0.004009738564491272,1.0993941941705998e-05,1.1490224096633028e-05,0.0027954422403126955,0.0
adam,3800,0.003007233142852783,2.6171533136221115e-06,1.2328986485954374e-05,0.002622227882966399,0.0
adam,3900,0.002827051794156432,2.427980234642746e-06,1.267938205273822e-05,0.0024574599228799343,0.0
adam,4000,0.008890734985470772,6.461361772380769e-05,1.191199498862261e-05,0.0023102532140910625,0.0
adam,4100,0.0025180657394230366,2.1678974917449523e-06,1.3674946785613429e-05,0.0021645266097038984,0.0
adam,4200,0.0023718359880149364,1.980744173124549e-06,1.3928784028394148e-05,0.0020344736985862255,0.0
adam,4300,0.0022323247976601124,1.8267348877998302e-06,1.4231222849048208e-05,0.001907339203171432,0.0
adam,4400,0.02149011939764023,0.00019537148182280362,1.4686708709632512e-05,0.0018061030423268676,0.0
adam,4500,0.001992838690057397,1.6140730849656393e-06,1.5088827240106184e-05,0.0016805430641397834,0.0
adam,4600,0.0018780729733407497,1.4596085975426831e-06,1.528511529613752e-05,0.0015792609192430973,0.0
adam,4700,0.0017692967085167766,1.335147089776001e-06,1.554125083202962e-05,0.0014803694793954492,0.0
adam,4800,0.001998908817768097,4.433187314134557e-06,1.6291682186420076e-05,0.00139267323538661,0.0
adam,4900,0.0015896582044661045,1.1592170494623133e-06,1.623151547391899e-05,0.0013114213943481445,0.0
adam,5000,0.0015018170233815908,1.0530899317018338e-06,1.6419673556811176e-05,0.001232311362400651,0.0
adam,5100,0.04091231897473335,0.00039603066397830844,1.5699619325459935e-05,0.0011522601125761867,0.0
adam,5200,0.0013565309345722198,9.232646789314458e-07,1.7102656784118153e-05,0.0010931779397651553,0.0
adam,5300,0.0012849478516727686,8.258301704699988e-07,1.7204711184604093e-05,0.0010303177405148745,0.0
adam,5400,0.0012181688798591495,7.48579850551323e-07,1.7385957107762806e-05,0.0009694513282738626,0.0
adam,5500,0.0011956775560975075,9.791372121981112e-07,1.7893436961458065e-05,0.0009188295225612819,0.0
adam,5600,0.0011134329251945019,6.47818296783953e-07,1.778711703082081e-05,0.0008707799715921283,0.0
adam,5700,0.0010638115927577019,6.101696499172249e-07,1.7932292394107208e-05,0.0008234716369770467,0.0
adam,5800,0.0010758207645267248,1.1594595434871735e-06,1.814387724152766e-05,0.0007784360786899924,0.0
adam,5900,0.000984635204076767,6.094820150792657e-07,1.844354483182542e-05,0.0007392515544779599,0.0
adam,6000,0.0021829234901815653,1.2925134797114879e-05,1.8477578123565763e-05,0.0007056343019939959,0.0
adam,6100,0.0009011464426293969,4.26751824988969e-07,1.8747974536381662e-05,0.0006709915469400585,0.0
adam,6200,0.009305386804044247,8.466895087622106e-05,1.814853385440074e-05,0.000657007098197937,0.0
adam,6300,0.000840831664390862,3.8023537740627944e-07,1.902858457469847e-05,0.0006125223007984459,0.0
adam,6400,0.0009785096626728773,2.00107706405106e-06,1.909612910822034e-05,0.0005874407361261547,0.0
adam,6500,0.0024788565933704376,1.721901207929477e-05,1.8761871615424752e-05,0.0005693366401828825,0.0
adam,6600,0.0007593719055876136,3.015403819972562e-07,1.9226519725634716e-05,0.0005369526916183531,0.0
adam,6700,0.0007395573775283992,2.91354609771588e-07,1.9472863641567528e-05,0.0005156932747922838,0.0
adam,6800,0.0007162332767620683,2.609809257592133e-07,1.932718623720575e-05,0.0004968633293174207,0.0
adam,6900,0.0008649680530652404,1.875367843240383e-06,1.997079380089417e-05,0.00047772331163287163,0.0
adam,7000,0.0006805645534768701,2.45540945797984e-07,1.9438539311522618e-05,0.0004616250516846776,0.0
adam,7100,0.004510670900344849,3.8795802538516e-05,1.9203562260372564e-05,0.0004390552348922938,0.0
adam,7200,0.04570356011390686,0.00045055916416458786,1.9292778233648278e-05,0.0004547173448372632,0.0
adam,7300,0.0006321597611531615,2.274986883321617e-07,1.9454495486570522e-05,0.0004148649168200791,0.0
adam,7400,0.0006154987495392561,2.0399205880039517e-07,1.9288554540253244e-05,0.00040221400558948517,0.0
adam,7500,0.0010343443136662245,4.44602892457624e-06,1.9785515178227797e-05,0.00039188627852126956,0.0
adam,7600,0.0005906015285290778,2.0434669067981304e-07,1.9288832845631987e-05,0.00037727851304225624,0.0
adam,7700,0.0005765418754890561,1.912572855644612e-07,1.9130713553749956e-05,0.00036610898678191006,0.0
adam,7800,0.0034163687378168106,2.8653912522713654e-05,1.887450707727112e-05,0.0003622322983574122,0.0
adam,7900,0.0005585337639786303,2.420791815893608e-07,1.9135679394821636e-05,0.0003429690550547093,0.0
adam,8000,0.01766107976436615,0.00017122643475886434,1.8476290279068053e-05,0.00035367306554690003,0.0
adam,8100,0.0005317607428878546,1.8905635101873486e-07,1.882562537502963e-05,0.0003245988627895713,0.0
adam,8200,0.0006275946507230401,1.2476458550736425e-06,1.8643922885530628e-05,0.0003163908259011805,0.0
adam,8300,0.0005121564608998597,1.8756881559056637e-07,1.873171095212456e-05,0.0003060824528802186,0.0
adam,8400,0.0005009291926398873,1.7606335234177095e-07,1.842319943534676e-05,0.00029909086879342794,0.0
adam,8500,0.0005863221595063806,1.1242774462516536e-06,1.7994412701227702e-05,0.0002939502883236855,0.0
adam,8600,0.0004993720212951303,3.403841901672422e-07,1.82355688593816e-05,0.00028297791141085327,0.0
adam,8700,0.0004738618154078722,1.7336634527964634e-07,1.7981321434490383e-05,0.00027671197312884033,0.0
adam,8800,0.00048157715355046093,3.179825966981298e-07,1.814903771446552e-05,0.0002682885096874088,0.0
adam,8900,0.0004579452215693891,1.72880305626677e-07,1.7748599930200726e-05,0.0002631712122820318,0.0
adam,9000,0.00044886331306770444,1.6521188683782384e-07,1.7543019566801377e-05,0.0002569119387771934,0.0
adam,9100,0.0006220461218617857,1.946549900821992e-06,1.76214161911048e-05,0.00025117697077803314,0.0
adam,9200,0.0009443640010431409,5.279229753796244e-06,1.7203205061377957e-05,0.00024440893321298063,0.0
adam,9300,0.00043063476914539933,1.9679072238432127e-07,1.7174526874441653e-05,0.00023921045067254454,0.0
adam,9400,0.00041960031376220286,1.6311449257955246e-07,1.6912645151023753e-05,0.00023416242038365453,0.0
adam,9500,0.0004383773193694651,4.1058061128751433e-07,1.700863867881708e-05,0.0002272328856633976,0.0
adam,9600,0.00040634803008288145,1.632762547387756e-07,1.6622103430563584e-05,0.00022379936126526445,0.0
adam,9700,0.0055536325089633465,5.1566941692726687e-05,1.7443544493289664e-05,0.00022250335314311087,0.0
adam,9800,0.00045728206168860197,7.997127795533743e-07,1.624731521587819e-05,0.00021483763703145087,0.0
adam,9900,0.000388139218557626,1.6366426791591948e-07,1.6190391761483625e-05,0.000209868885576725,0.0
adam,10000,0.020211100578308105,0.00019851337128784508,1.5766672731842846e-05,0.00020209673675708473,0.0
lbfgs,0,0.027454104274511337,0.0002707487146835774,1.578376759425737e-05,0.00022139656357467175,0.0
lbfgs,50,0.00033229944529011846,1.502271658182508e-07,1.252182210009778e-05,0.00019205850549042225,0.0
lbfgs,100,0.0002563185116741806,8.416928665155865e-08,8.091341442195699e-06,0.00016698817489668727,0.0
lbfgs,150,0.00019212502229493111,4.6937316255935e-08,7.118887879187241e-06,0.00011624240869423375,0.0
lbfgs,200,0.00016514668823219836,3.8893482212642994e-08,5.995869287289679e-06,0.00010129865404451266,0.0
lbfgs,250,0.00013862540072295815,4.1851283327787314e-08,4.8619699555274565e-06,8.582057489547879e-05,0.0
lbfgs,300,0.00011632336827460676,4.1226925873161235e-08,4.029819137940649e-06,7.190248288679868e-05,0.0
lbfgs,350,8.922055712901056e-05,6.357513626653599e-08,2.0129541553615127e-06,6.273350300034508e-05,0.0
lbfgs,400,8.214481931645423e-05,6.790998696715178e-08,1.800124437068007e-06,5.735257582273334e-05,0.0
lbfgs,450,7.427947275573388e-05,6.291970322536145e-08,1.982661160582211e-06,4.8160891310544685e-05,0.0
lbfgs,500,6.906830094521865e-05,6.648221528848808e-08,1.360342594125541e-06,4.8816651542438194e-05,0.0
lbfgs,550,5.732402496505529e-05,6.164225396787515e-08,1.2368591342237778e-06,3.879120777128264e-05,0.0
lbfgs,600,5.465431968332268e-05,5.7182489854312735e-08,1.0267062862112653e-06,3.866900806315243e-05,0.0
lbfgs,650,4.8755318857729435e-05,4.987370871845087e-08,7.209016530396184e-07,3.655892942333594e-05,0.0
lbfgs,700,4.290549622965045e-05,3.767706502344481e-08,6.452284537772357e-07,3.268550426582806e-05,0.0
lbfgs,750,4.153712507104501e-05,3.018802630094797e-08,6.040232847226434e-07,3.247808854212053e-05,0.0
lbfgs,800,3.843974991468713e-05,2.8198325452422068e-08,5.762109935858462e-07,2.9857805202482268e-05,0.0
lbfgs,850,3.599588671931997e-05,2.434856050115286e-08,5.218851697463833e-07,2.834218139469158e-05,0.0
lbfgs,900,3.4487406082917005e-05,2.499065487882035e-08,4.3828282514368766e-07,2.7605514333117753e-05,0.0
lbfgs,950,3.305578502477147e-05,2.7161954463394977e-08,4.2752802187351335e-07,2.6064308258355595e-05,0.0
lbfgs,1000,3.090990139753558e-05,2.2533745536179595e-08,3.773364198877971e-07,2.488316204107832e-05,0.0
lbfgs,1050,2.964230407087598e-05,2.1183742759944835e-08,3.2501668556506047e-07,2.4273762392112985e-05,0.0
lbfgs,1100,2.8594786272151396e-05,1.8698523618354557e-08,3.2051252674136776e-07,2.351980765524786e-05,0.0
