stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,36.28125,0.3296482563018799,0.3314836919307709,0.0015880814753472805,0.0
adam,100,2.100950241088867,0.01905227079987526,0.015332604758441448,0.04239694029092789,0.0
adam,200,0.25484275817871094,0.0010990507435053587,0.0006723549449816346,0.1382141262292862,0.0
adam,300,0.1378348171710968,0.0003235905896872282,9.909735672408715e-05,0.10448478907346725,0.0
adam,400,0.09219744801521301,0.00012202180369058624,8.373460150323808e-05,0.07915792614221573,0.0
adam,500,0.07321231067180634,8.157672709785402e-05,0.00013212533667683601,0.06373338401317596,0.0
adam,600,0.06249275058507919,6.65448242216371e-05,0.00011203515168745071,0.05471791699528694,0.0
adam,700,0.05575881153345108,5.7297747844131663e-05,8.292015991173685e-05,0.04919983446598053,0.0
adam,800,0.05088910087943077,5.0862723583122715e-05,6.610389391425997e-05,0.0451417900621891,0.0
adam,900,0.046811774373054504,4.604084460879676e-05,5.8111931139137596e-05,0.041626572608947754,0.0
adam,1000,0.04311657324433327,4.219486436340958e-05,5.3499810746870935e-05,0.03836208954453468,0.0
adam,1100,0.03971760720014572,3.9080226997612044e-05,4.997313590138219e-05,0.03530985116958618,0.0
adam,1200,0.03662688285112381,3.6346795241115615e-05,4.6837776608299464e-05,0.03252382576465607,0.0
adam,1300,0.034508898854255676,4.011794226244092e-05,5.2324463467812166e-05,0.029973860830068588,0.0
adam,1400,0.031210843473672867,3.156130333081819e-05,4.3627976992866024e-05,0.02761843241751194,0.0
adam,1500,0.02860887534916401,2.905769542849157e-05,4.4105221604695544e-05,0.025262054055929184,0.0
adam,1600,0.035173699259757996,0.0001073568855645135,0.0001706146722426638,0.02273186482489109,0.0
adam,1700,0.023028932511806488,2.3501152099925093e-05,4.816146974917501e-05,0.020197203382849693,0.0
adam,1800,0.023556968197226524,4.996468123863451e-05,9.52578047872521e-05,0.017607921734452248,0.0
adam,1900,0.017640119418501854,1.8550032109487802e-05,4.6444216422969475e-05,0.01532067358493805,0.0
adam,2000,0.015384984202682972,1.659560984990094e-05,3.98837000830099e-05,0.013326586224138737,0.0
adam,2100,0.0136149562895298,1.5894729585852474e-05,3.136935265501961e-05,0.011711790226399899,0.0
adam,2200,0.012002682313323021,1.3463987670547795e-05,2.2906002413947135e-05,0.010427223518490791,0.0
adam,2300,0.010747801512479782,1.1909865861525759e-05,1.755490666255355e-05,0.009381265379488468,0.0
adam,2400,0.009699542075395584,1.049945603881497e-05,1.1958926734223496e-05,0.008530007675290108,0.0
adam,2500,0.008769357576966286,8.76614467415493e-06,1.019792034639977e-05,0.007790763862431049,0.0
adam,2600,0.007926126942038536,7.301616278709844e-06,8.681297003931832e-06,0.007109152153134346,0.0
adam,2700,0.0072011868469417095,6.3013653743837494e-06,8.583918315707706e-06,0.006485211197286844,0.0
adam,2800,0.006491142325103283,5.1549350246204995e-06,6.913071501912782e-06,0.005906518083065748,0.0
adam,2900,0.005850811023265123,4.3218406062806025e-06,6.405640306184068e-06,0.0053545706905424595,0.0
adam,3000,0.005310696084052324,4.077813173353206e-06,5.716846771974815e-06,0.004845746327191591,0.0
adam,3100,0.004757815506309271,3.2095779260998825e-06,5.784601398772793e-06,0.004379011690616608,0.0
adam,3200,0.004275204613804817,2.7704877538781147e-06,5.661933300871169e-06,0.0039415364153683186,0.0
adam,3300,0.0038642697036266327,2.5138945147773484e-06,5.88223201702931e-06,0.003554058028385043,0.0
adam,3400,0.003482805099338293,2.2090439415478613e-06,5.798143774882192e-06,0.003203919157385826,0.0
adam,3500,0.003138334956020117,1.994228114199359e-06,5.884170604986139e-06,0.0028800703585147858,0.0
adam,3600,0.0029134582728147507,2.385901780144195e-06,7.334648216783535e-06,0.0026015215553343296,0.0
adam,3700,0.002582823857665062,1.7222196220245678e-06,6.1734754126518965e-06,0.002348867245018482,0.0
adam,3800,0.0023387959226965904,1.5977825569279958e-06,6.1586115407408215e-06,0.002117431489750743,0.0
adam,3900,0.0021334749180823565,1.5212044672807679e-06,6.340153504424961e-06,0.0019179530208930373,0.0
adam,4000,0.0019496734021231532,1.4265276604419341e-06,6.099946858739713e-06,0.0017460212111473083,0.0
adam,4100,0.0017838148633018136,1.3238022802397609e-06,5.95670826442074e-06,0.001591867534443736,0.0
adam,4200,0.0016403873451054096,1.2638239468287793e-06,5.846784006280359e-06,0.0014555371599271894,0.0
adam,4300,0.0015329577727243304,1.207368995892466e-06,5.74516616325127e-06,0.0013547692215070128,0.0
adam,4400,0.0014217537827789783,1.1154179446748458e-06,5.460422016767552e-06,0.0012556076981127262,0.0
adam,4500,0.0013247734168544412,1.0519230499994592e-06,5.221934316068655e-06,0.0011673617409542203,0.0
adam,4600,0.0013981801457703114,2.3163568130257772e-06,6.7991818468726706e-06,0.001098552718758583,0.0
adam,4700,0.0011845624540001154,9.680193215899635e-07,4.888829153060215e-06,0.0010388721711933613,0.0
adam,4800,0.0011169267818331718,9.126274562731851e-07,4.637356141756754e-06,0.0009792904602363706,0.0
adam,4900,0.0010558239882811904,8.678704261910752e-07,4.39517634731601e-06,0.0009250852162949741,0.0
adam,5000,0.0009997651213780046,8.264907478405803e-07,4.1645157580205705e-06,0.0008754709269851446,0.0
adam,5100,0.002392987022176385,1.3741192560701165e-05,1.7360938727506436e-05,0.0008452584152109921,0.0
adam,5200,0.0009230606956407428,7.734818723292847e-07,3.868144176522037e-06,0.0008070310577750206,0.0
adam,5300,0.000880817708093673,7.370263688244449e-07,3.6456538055062992e-06,0.0007706585456617177,0.0
adam,5400,0.0008418013458140194,7.043119012450916e-07,3.4431770927767502e-06,0.0007369383820332587,0.0
adam,5500,0.000805419753305614,6.727792651872733e-07,3.258911874581827e-06,0.0007055526948533952,0.0
adam,5600,0.0008648810908198357,1.4041494296179735e-06,3.832370111922501e-06,0.0006861424772068858,0.0
adam,5700,0.000752507708966732,6.251505624277343e-07,2.9832401651219698e-06,0.0006601602653972805,0.0
adam,5800,0.000723842007573694,5.975083468001685e-07,2.8215774818818318e-06,0.0006358753889799118,0.0
adam,5900,0.007434650789946318,6.525954813696444e-05,2.8488037060014904e-05,0.0006238156347535551,0.0
adam,6000,0.0006824631127528846,5.573556336457841e-07,2.632654513945454e-06,0.0006004010210745037,0.0
adam,6100,0.0006596019957214594,5.330890644472674e-07,2.499957872714731e-06,0.0005812935414724052,0.0
adam,6200,0.07641232758760452,0.0006859222194179893,0.0007233080104924738,0.0005870213499292731,0.0
adam,6300,0.0006283235270529985,5.124664426148229e-07,2.3709253582637757e-06,0.0005533676594495773,0.0
adam,6400,0.0006080428720451891,4.826256372325588e-07,2.2100211936049163e-06,0.0005376801127567887,0.0
adam,6500,0.0005897966329939663,4.605802246260282e-07,2.095702711812919e-06,0.0005227815709076822,0.0
adam,6600,0.0008496086811646819,2.9271477615111507e-06,3.96676796299289e-06,0.0005172262317501009,0.0
adam,6700,0.000564880552701652,4.365528241123684e-07,1.9500630514812656e-06,0.0005017246585339308,0.0
adam,6800,0.0005488808965310454,4.1637088088464225e-07,1.844987991717062e-06,0.0004887939430773258,0.0
adam,6900,0.000541189219802618,4.475334662856767e-07,1.7408799521945184e-06,0.00047902707592584193,0.0
adam,7000,0.0005287533858790994,4.0893417008192046e-07,1.75650643541303e-06,0.0004702948790509254,0.0
adam,7100,0.0005133989034220576,3.7617937209688534e-07,1.670204028414446e-06,0.0004590789321810007,0.0
