stage,iter,total,L_ic,L_bc,L_pde,L_mass
adam,1,46.160369873046875,0.3296482563018799,1.3195470571517944,7.46967998566106e-05,0.0
adam,100,2.541605234146118,0.024682916700839996,0.006071857176721096,0.012595036067068577,0.0
adam,200,0.2939060926437378,0.001749721821397543,0.00039127180934883654,0.11502121388912201,0.0
adam,300,0.15627822279930115,0.0005452714394778013,6.44683459540829e-05,0.10110639035701752,0.0
adam,400,0.09973345696926117,0.0001793043629731983,0.00014474234194494784,0.08035559207201004,0.0
adam,500,0.07849250733852386,9.636429604142904e-05,0.00016725862224120647,0.0671834871172905,0.0
adam,600,0.06713786721229553,7.281501893885434e-05,0.00011911906767636538,0.05866517871618271,0.0
adam,700,0.05959456413984299,6.012046287651174e-05,7.062408985802904e-05,0.05287627503275871,0.0
adam,800,0.05429699271917343,5.211714233155362e-05,3.913103137165308e-05,0.04869396612048149,0.0
adam,900,0.05031836777925491,4.752009408548474e-05,2.10121270356467e-05,0.04535623639822006,0.0
adam,1000,0.04685664549469948,4.2803632823051885e-05,1.2426849025359843e-05,0.04245201498270035,0.0
adam,1100,0.04384631663560867,3.9690403355052695e-05,8.418561264988966e-06,0.03979308903217316,0.0
adam,1200,0.041144564747810364,3.760413164854981e-05,9.295164090872277e-06,0.03729119896888733,0.0
adam,1300,0.03856373950839043,3.4511362173361704e-05,7.2473294494557194e-06,0.035040128976106644,0.0
adam,1400,0.03620143607258797,3.2179745176108554e-05,9.00120176083874e-06,0.03289344906806946,0.0
adam,1500,0.03393955156207085,2.9787735911668278e-05,1.1668800652842037e-05,0.03084408864378929,0.0
adam,1600,0.03183506801724434,2.772730658762157e-05,2.124555248883553e-05,0.028849883005023003,0.0
adam,1700,0.029634885489940643,2.5124159947154112e-05,2.135313297912944e-05,0.026908937841653824,0.0
adam,1800,0.02761860378086567,2.302424400113523e-05,2.7680795028572902e-05,0.025039371103048325,0.0
adam,1900,0.025734793394804,2.086706990667153e-05,3.182826185366139e-05,0.023329803720116615,0.0
adam,2000,0.02405405044555664,1.9296003301860765e-05,3.972722697653808e-05,0.021727178245782852,0.0
adam,2100,0.022358495742082596,1.7027428839355707e-05,3.5085424315184355e-05,0.02030489780008793,0.0
adam,2200,0.020826037973165512,1.5121480828383937e-05,3.13245109282434e-05,0.019000645726919174,0.0
adam,2300,0.02301810309290886,3.730581738636829e-05,0.00015195411106105894,0.017767980694770813,0.0
adam,2400,0.018034802749753,1.1301035556243733e-05,2.3681583115831017e-05,0.016667883843183517,0.0
adam,2500,0.016739964485168457,9.368362043460365e-06,1.9100065401289612e-05,0.015612127259373665,0.0
adam,2600,0.027055174112319946,8.047295705182478e-05,0.0004404899664223194,0.01460297778248787,0.0
adam,2700,0.014399529434740543,6.24048925601528e-06,1.1927671039302368e-05,0.013656203635036945,0.0
adam,2800,0.013349098153412342,4.963547326042317e-06,9.23029801924713e-06,0.012760440818965435,0.0
adam,2900,0.01775575429201126,4.00081007683184e-05,0.00018469402857590467,0.011908003129065037,0.0
adam,3000,0.011607919819653034,3.302484401501715e-06,9.037154995894525e-06,0.011187300086021423,0.0
adam,3100,0.010910253040492535,2.654318222994334e-06,1.1612894013524055e-05,0.010528692044317722,0.0
adam,3200,0.014994013123214245,3.2817828468978405e-05,0.00017706297512631863,0.009941600263118744,0.0
adam,3300,0.00981664378196001,1.9371573216631077e-06,1.6344652976840734e-05,0.009459481574594975,0.0
adam,3400,0.009365692734718323,1.6348024018952856e-06,1.8314314729650505e-05,0.009019069373607635,0.0
adam,3500,0.008989005349576473,1.6692903272996773e-06,2.123587364621926e-05,0.008609717711806297,0.0
adam,3600,0.008572845719754696,1.3913846714785905e-06,2.019770909100771e-05,0.008231730200350285,0.0
adam,3700,0.00822031032294035,1.2374106290735654e-06,2.0750438125105575e-05,0.007889064960181713,0.0
adam,3800,0.00788081530481577,1.132028728534351e-06,2.1034291421528906e-05,0.007557269185781479,0.0
adam,3900,0.007697594352066517,2.1309961084625684e-06,2.5603134417906404e-05,0.007228463422507048,0.0
adam,4000,0.0072611053474247456,1.0591413683869177e-06,2.1069698050268926e-05,0.006944494321942329,0.0
adam,4100,0.006980343721807003,9.777940022104303e-07,2.1268901036819443e-05,0.006669875234365463,0.0
adam,4200,0.007061411626636982,3.35180834554194e-06,3.299132367828861e-05,0.0063963173888623714,0.0
adam,4300,0.006465570535510778,9.295718541579845e-07,2.1097896024002694e-05,0.006161634344607592,0.0
adam,4400,0.006225784309208393,8.623190979051287e-07,2.0402296286192723e-05,0.005935529246926308,0.0
adam,4500,0.03391842544078827,0.0001929716527229175,0.000889067945536226,0.005730578675866127,0.0
adam,4600,0.005758165381848812,8.905081472221354e-07,1.7679842130746692e-05,0.005492316093295813,0.0
adam,4700,0.005533568095415831,8.155133173204376e-07,1.576415161252953e-05,0.005294375121593475,0.0
adam,4800,0.0053134034387767315,7.714747312093095e-07,1.3997553651279304e-05,0.0050962804816663265,0.0
adam,4900,0.005119817331433296,7.370339289991534e-07,1.1962605640292168e-05,0.0049264878034591675,0.0
adam,5000,0.004969742614775896,1.100145595955837e-06,1.1967265891144052e-05,0.004740055184811354,0.0
adam,5100,0.004743253346532583,6.984827223277534e-07,9.655676876718644e-06,0.004576848354190588,0.0
adam,5200,0.004641543608158827,1.0290200407325756e-06,9.622994184610434e-06,0.004442411474883556,0.0
adam,5300,0.004734584596008062,2.785650394798722e-06,1.6563944882364012e-05,0.004290380049496889,0.0
adam,5400,0.0043441373854875565,1.0502678833290702e-06,7.408474630210549e-06,0.004165025893598795,0.0
adam,5500,0.004175994545221329,6.791595410504669e-07,6.838971785327885e-06,0.004039688967168331,0.0
adam,5600,0.05346551910042763,0.0003490592062007636,0.0014627989148721099,0.003931606654077768,0.0
adam,5700,0.003912235144525766,5.80965433982783e-07,5.76291085963021e-06,0.0037965094670653343,0.0
adam,5800,0.0038299299776554108,7.779097472848662e-07,5.325619440554874e-06,0.003698882879689336,0.0
adam,5900,0.00418501254171133,4.072444880875992e-06,1.7823254893301055e-05,0.0035995356738567352,0.0
adam,6000,0.007710079662501812,4.0130958950612694e-05,8.49898970045615e-06,0.0036119939759373665,0.0
adam,6100,0.0035178582184016705,4.868629730481189e-07,4.851534868066665e-06,0.0034206565469503403,0.0
adam,6200,0.0034766951575875282,8.250251539720921e-07,6.189306986925658e-06,0.0033322996459901333,0.0
adam,6300,0.005494287237524986,2.0377488908707164e-05,1.1667993021546863e-05,0.0033398582600057125,0.0
adam,6400,0.003516668453812599,2.1800601643917616e-06,1.1551084753591567e-05,0.0031831515952944756,0.0
adam,6500,0.0031974453013390303,4.4855667624688067e-07,4.948794412484858e-06,0.0031031016260385513,0.0
adam,6600,0.005604892503470182,2.409594162600115e-05,6.120202215242898e-06,0.003134096274152398,0.0
adam,6700,0.01078122016042471,5.5702748795738444e-05,0.0002233200939372182,0.0029777444433420897,0.0
adam,6800,0.0030096538830548525,4.316225101774762e-07,5.260602392809233e-06,0.0029138855170458555,0.0
adam,6900,0.002955622971057892,5.801673523819773e-07,5.319304364093114e-06,0.0028444132767617702,0.0
adam,7000,0.0029114424251019955,4.1139895756714395e-07,5.387231794884428e-06,0.0028164302930235863,0.0
