method,final_l2_vs_cn,max_l2_vs_cn,final_conservation_error,max_conservation_error,min_c,max_tv_ratio,max_overshoot_rel,max_negative_depth_rel,first_mass_error_time,first_tv_growth_time,first_negative_time,first_overshoot_time,first_l2_error_time,unstable_time,unstable_trigger
CN,0.0,0.0,0.0009999847791529073,0.0010316786632512363,3.7266531720786777e-06,1.0,0.0,0.0,,,,,,,
PINN Vanilla,0.045206540353990875,0.05626916696416595,0.17851433993488064,0.21942132373184225,-0.0009545236825942993,1.001057531943511,0.00026857852935791016,0.0009545236825942993,0.2,,,,,0.2,mass
PINN Conservative,0.0018685849927662396,0.0483462198186279,0.0005805612219845306,0.014275931926791503,-0.000979304313659668,1.0007369471362828,0.0,0.000979304313659668,0.30000000000000004,,,,,0.30000000000000004,mass
