method,final_l2_vs_cn,max_l2_vs_cn,final_conservation_error,max_conservation_error,min_c,max_tv_ratio,max_overshoot_rel,max_negative_depth_rel,first_mass_error_time,first_tv_growth_time,first_negative_time,first_overshoot_time,first_l2_error_time,unstable_time,unstable_trigger
CN,0.0,0.0,0.9585502656306448,0.9585502656306448,-2.1868826543440755e-06,1.0,0.0,2.186910045302975e-06,0.64,,,,,0.64,mass
PINN Vanilla,0.003729793594222346,0.003729793594222346,0.9486918962471329,0.9486918962471329,-0.00439983606338501,1.0005129794322734,0.00020516974076875797,0.004399891171842035,0.5650000000000001,,0.015,,,0.015,negative
PINN Conservative,0.24920412704961598,0.25607072733663944,0.09773060110347438,0.09773060110347438,-0.0022693872451782227,1.0006022310551168,0.0,0.0022694156695166915,0.41500000000000004,,0.445,,,0.41500000000000004,mass
