time,method,mass,conservation_error,l2_vs_cn,linf_vs_cn,min_c,max_c,tv,tv_ratio,overshoot_rel,negative_depth_rel,extrema_count
0.0,CN,0.25066267990416874,0.0,0.0,0.0,3.7266531720786777e-06,1.0,1.9999923558199433,1.0,0.0,0.0,1
0.1,CN,0.2506626201643716,2.383274494133308e-07,0.0,0.0,6.347223543068008e-05,0.9121748903592958,1.8242230059697393,0.9121149891704745,0.0,0.0,3
0.2,CN,0.2506624390972986,9.606809847343052e-07,0.0,0.0,0.00024447006237312885,0.8443644589291412,1.6882396598281886,0.8441230562284102,0.0,0.0,1
0.30000000000000004,CN,0.2506620113006634,2.6673436412387994e-06,0.0,0.0,0.0006723584578983106,0.7898363745970868,1.5783278978425208,0.7891669651884488,0.0,0.0,1
0.4,CN,0.2506612147868122,5.84497603355764e-06,0.0,0.0,0.001468578663614138,0.7447133087316385,1.4864887383562375,0.7432472099358685,0.0,0.0,1
0.5,CN,0.25065992970027595,1.0971732584359131e-05,0.0,0.0,0.0027536844851356423,0.7065535076267757,1.4075989630213683,0.7038021715059458,0.0,0.0,1
0.6000000000000001,CN,0.2506626837264182,1.5248578140327648e-08,0.0,0.0,0.0046005052236944765,0.6737255275564825,1.3382486738689456,0.6691268943977036,0.0,0.0,1
0.7000000000000001,CN,0.25066268372644407,1.524868133956131e-08,0.0,0.0,0.007051177272059041,0.6450898578065836,1.276075959813433,0.638040418554638,0.0,0.0,1
0.8,CN,0.2506626837264706,1.5248787196285967e-08,0.0,0.0,0.010098729345132913,0.6198223205618273,1.2194450771004406,0.609724868973562,0.0,0.0,1
0.9,CN,0.25066268372649747,1.5248894381756124e-08,0.0,0.0,0.013715667822505342,0.5973096574105868,1.167185852392287,0.5835951567493727,0.0,0.0,1
1.0,CN,0.2506626837265231,1.5248996695159455e-08,0.0,0.0,0.01784494338553378,0.5770846582181025,1.1184766430482185,0.559240458991491,0.0,0.0,1
1.1,CN,0.2506626837265504,1.524910543083269e-08,0.0,0.0,0.022426222082111827,0.5587842025728702,1.0727132060181543,0.5363586530201365,0.0,0.0,1
1.2000000000000002,CN,0.25066268372657735,1.524921305921801e-08,0.0,0.0,0.027386003203670448,0.5421211982985236,1.0294670466714138,0.5147354907010931,0.0,0.0,1
1.3,CN,0.2506626837266038,1.5249318473027503e-08,0.0,0.0,0.032658385493851666,0.5268652744235235,0.9884105338944851,0.49420715585148484,0.0,0.0,1
1.4000000000000001,CN,0.25066268372663164,1.524942964473415e-08,0.0,0.0,0.03817311667259965,0.5128291687861908,0.9493083473325056,0.47465598784417085,0.0,0.0,1
1.5,CN,0.2506626837266593,1.524953993061047e-08,0.0,0.0,0.04387212026309742,0.4998589231244726,0.9119700143992371,0.4559867500220289,0.0,0.0,1
1.6,CN,0.2506626837266867,1.5249649330656455e-08,0.0,0.0,0.04969648944982713,0.48782668526383904,0.8762563560715677,0.43812985260752463,0.0,0.0,1
1.7000000000000002,CN,0.2506626837267134,1.524975585175386e-08,0.0,0.0,0.055600395186903614,0.47662533416007763,0.8420460648199047,0.42102464160403674,0.0,0.0,1
1.8,CN,0.25066268372674055,1.524986414451193e-08,0.0,0.0,0.061537944164381686,0.4661644033756194,0.8092487187249517,0.40462590587911595,0.0,0.0,1
1.9000000000000001,CN,0.2506626837267676,1.5249971994354835e-08,0.0,0.0,0.06747555037096399,0.4563669451056502,0.7777788578980822,0.3888909153251307,0.0,0.0,1
2.0,CN,0.25066268372679396,1.5250077186706743e-08,0.0,0.0,0.07337915680021267,0.44716708610109324,0.7475715866591042,0.37378722197796593,0.0,0.0,1
2.1,CN,0.25066268372682116,1.5250185700922395e-08,0.0,0.0,0.07922567576428104,0.4385080999329105,0.7185608795519915,0.35928181298343054,0.0,0.0,1
2.2,CN,0.2506626837268487,1.5250295543883547e-08,0.0,0.0,0.08499077608568151,0.43034086982519937,0.6906959142271337,0.34534927706959506,0.0,0.0,1
2.3000000000000003,CN,0.25066268372687517,1.525040117915062e-08,0.0,0.0,0.09065970761226291,0.42262265071700883,0.663921941949893,0.3319622397645129,0.0,0.0,1
2.4000000000000004,CN,0.25066268372690187,1.5250507700248027e-08,0.0,0.0,0.0962156972440157,0.4153160633576329,0.6381965107899064,0.3190994750218747,0.0,0.0,1
2.5,CN,0.25066268372692835,1.5250613335515102e-08,0.0,0.0,0.10165031846559869,0.40838827038596476,0.6134720297212809,0.3067371872377851,0.0,0.0,1
2.6,CN,0.25066268372695605,1.5250723842849e-08,0.0,0.0,0.1069524683910229,0.40181029666280726,0.5897115256066094,0.29485688977288294,0.0,0.0,1
2.7,CN,0.2506626837269836,1.5250833685810154e-08,0.0,0.0,0.11211836575194929,0.3955564650761307,0.566872427420292,0.2834372970330126,0.0,0.0,1
2.8000000000000003,CN,0.2506626837270108,1.5250942200025808e-08,0.0,0.0,0.1171410553698359,0.38960392561476986,0.5449217273681102,0.2724619050579855,0.0,0.0,1
2.9000000000000004,CN,0.2506626837270381,1.5251051157156625e-08,0.0,0.0,0.12202008078713732,0.38393226039025996,0.5238207135944434,0.26191135784601083,0.0,0.0,1
3.0,CN,0.2506626837270654,1.5251160114287446e-08,0.0,0.0,0.12675145792659698,0.37852315095372685,0.5035395092763233,0.2517707169285083,0.0,0.0,1
3.1,CN,0.25066268372709244,1.525126796413035e-08,0.0,0.0,0.13133705108277524,0.37336009703901846,0.48404258695076907,0.24202221850609254,0.0,0.0,1
3.2,CN,0.2506626837271192,1.5251374706685337e-08,0.0,0.0,0.13577496158095112,0.368428177999911,0.4653027042365324,0.2326522413360779,0.0,0.0,1
3.3000000000000003,CN,0.2506626837271456,1.525148012049483e-08,0.0,0.0,0.14006862776699244,0.36371384986696065,0.44728708909379566,0.22364439933592642,0.0,0.0,1
3.4000000000000004,CN,0.2506626837271735,1.525159129220148e-08,0.0,0.0,0.14421758136069604,0.3592047722486008,0.4299708081373044,0.21498622576536194,0.0,0.0,1
3.5,CN,0.2506626837272011,1.5251701356620214e-08,0.0,0.0,0.14822628829974135,0.3548896603300365,0.4133235436445801,0.2066625617052064,0.0,0.0,1
3.6,CN,0.25066268372722855,1.5251810978123782e-08,0.0,0.0,0.15209523263065555,0.35075815804535426,0.3973224351753767,0.19866197689164924,0.0,0.0,1
3.7,CN,0.2506626837272563,1.5251921706915263e-08,0.0,0.0,0.15582951315977428,0.3468007291612637,0.3819393878668242,0.19097042383956475,0.0,0.0,1
3.8000000000000003,CN,0.2506626837272841,1.5252032657164328e-08,0.0,0.0,0.1594302211543175,0.34300856354905873,0.36715342736257073,0.18357741533069394,0.0,0.0,1
3.9000000000000004,CN,0.250662683727311,1.5252139842634485e-08,0.0,0.0,0.16290280662067777,0.3393734963627374,0.35293849083557327,0.1764699199017078,0.0,0.0,1
4.0,CN,0.25066268372733796,1.5252247471019808e-08,0.0,0.0,0.16624872152491543,0.33588793820368834,0.3392753323742379,0.16963831456002945,0.0,0.0,1
4.1000000000000005,CN,0.2506626837273652,1.5252356206693043e-08,0.0,0.0,0.16947356867084437,0.3325448146536077,0.32613975628759784,0.16307050141393628,0.0,0.0,1
4.2,CN,0.25066268372739203,1.5252463170705616e-08,0.0,0.0,0.17257898661612553,0.3293375138073033,0.31351410660503776,0.15675765244437914,0.0,0.0,1
4.3,CN,0.2506626837274197,1.525257345658193e-08,0.0,0.0,0.17557059336298636,0.3262598406464736,0.30137590811628034,0.1506885300032681,0.0,0.0,1
4.4,CN,0.2506626837274473,1.525268374245825e-08,0.0,0.0,0.17845009277033244,0.32330597727088267,0.28970897017091435,0.14485503873445627,0.0,0.0,1
4.5,CN,0.25066268372747347,1.5252788048979825e-08,0.0,0.0,0.18122301793370654,0.3204704481512877,0.2784924186184067,0.1392467415227856,0.0,0.0,2
4.6000000000000005,CN,0.2506626837275008,1.5252897006110643e-08,0.0,0.0,0.18389107480856506,0.3177480896927788,0.2677113749316623,0.13385619907627488,0.0,0.0,1
4.7,CN,0.2506626837275286,1.525300795635971e-08,0.0,0.0,0.18645957715879702,0.3151340235027944,0.2573465903453912,0.1286737869754937,0.0,0.0,2
4.800000000000001,CN,0.250662683727556,1.5253117356405694e-08,0.0,0.0,0.18893034292598362,0.312623632847037,0.24738406359544396,0.12369250456161025,0.0,0.0,1
4.9,CN,0.250662683727584,1.525322897102751e-08,0.0,0.0,0.19130827701126363,0.3102125418523936,0.23780636130013053,0.11890363511046335,0.0,0.0,2
5.0,CN,0.25066268372761175,1.525333969981899e-08,0.0,0.0,0.19359530218007037,0.3078965975536166,0.2286002074211616,0.11430054057753718,0.0,0.0,1
5.1000000000000005,CN,0.250662683727639,1.5253448435492227e-08,0.0,0.0,0.19579592340759394,0.30567187340846885,0.21974985987133216,0.10987534988914525,0.0,0.0,2
5.2,CN,0.25066268372766587,1.5253555620962384e-08,0.0,0.0,0.19791211661182048,0.30353459045889436,0.21124269149026995,0.10562174944097029,0.0,0.0,1
5.300000000000001,CN,0.25066268372769357,1.5253666128296284e-08,0.0,0.0,0.19994800392553663,0.30148117125837987,0.20306441700114117,0.10153259656729548,0.0,0.0,2
5.4,CN,0.25066268372772094,1.5253775306884685e-08,0.0,0.0,0.20190557580060092,0.2995082050013617,0.1952031234929683,0.09760193478986587,0.0,0.0,1
5.5,CN,0.2506626837277485,1.525388537130342e-08,0.0,0.0,0.20378859350505452,0.2976124369512891,0.18764588591797485,0.09382330156009275,0.0,0.0,2
5.6000000000000005,CN,0.25066268372777684,1.5253998314670733e-08,0.0,0.0,0.20559903323318057,0.2957907588815035,0.18038143190302297,0.09019106066986513,0.0,0.0,1
5.7,CN,0.25066268372780387,1.5254106164513637e-08,0.0,0.0,0.20734031998855168,0.2940402004012411,0.17339807083881628,0.08669936679219342,0.0,0.0,2
5.800000000000001,CN,0.25066268372783174,1.5254217336220284e-08,0.0,0.0,0.20901439434367103,0.29235792105704217,0.16668514386803024,0.08334289047804574,0.0,0.0,1
5.9,CN,0.25066268372785905,1.5254326293351104e-08,0.0,0.0,0.21062437069574666,0.2907412031151317,0.16023208025768917,0.08011634634073304,0.0,0.0,2
6.0,CN,0.250662683727887,1.525443790797292e-08,0.0,0.0,0.21217212184895684,0.2891874449434181,0.15402884092412603,0.07701471481923657,0.0,0.0,2
6.1000000000000005,CN,0.2506626837279145,1.5254547529476488e-08,0.0,0.0,0.2136605265097908,0.28769415492309164,0.14806577222078587,0.07403316907183022,0.0,0.0,2
6.2,CN,0.250662683727941,1.5254653164743562e-08,0.0,0.0,0.21509132807466153,0.2862589458291314,0.14233352916309938,0.07116703658837058,0.0,0.0,2
6.300000000000001,CN,0.25066268372796907,1.525476522228054e-08,0.0,0.0,0.21646721379401282,0.28487952962763463,0.13682324178114003,0.06841188236694343,0.0,0.0,2
6.4,CN,0.25066268372799727,1.525487772273269e-08,0.0,0.0,0.2177897900656607,0.28355371264439355,0.1315262325398743,0.06576336762344878,0.0,0.0,2
6.5,CN,0.25066268372802425,1.525498535111801e-08,0.0,0.0,0.219061567249517,0.28227939106576705,0.1264343473999954,0.06321741532265042,0.0,0.0,2
6.6000000000000005,CN,0.25066268372805206,1.5255096301367074e-08,0.0,0.0,0.22028402233222724,0.2810545467374684,0.12153952492626607,0.060769994731523926,0.0,0.0,2
6.7,CN,0.25066268372807926,1.525520481558273e-08,0.0,0.0,0.2214594988471049,0.2798772432317796,0.11683427332277166,0.05841735993779473,0.0,0.0,2
6.800000000000001,CN,0.2506626837281062,1.5255312222510467e-08,0.0,0.0,0.222589352287076,0.2787456221572585,0.11231109979706222,0.05615576453091876,0.0,0.0,2
6.9,CN,0.2506626837281335,1.5255421179641287e-08,0.0,0.0,0.22367576943043335,0.277657899688376,0.1079631251906576,0.0539817689185095,0.0,0.0,2
7.0,CN,0.25066268372816086,1.525553035822969e-08,0.0,0.0,0.22471999225097783,0.27661236329518274,0.10378338149879202,0.05189188908486783,0.0,0.0,2
7.1000000000000005,CN,0.2506626837281883,1.5255639758275672e-08,0.0,0.0,0.22572406064342734,0.27560736865585894,0.09976555636089549,0.04988296883764552,0.0,0.0,2
